scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-only,10,0,0,0,0,37.699999999999996,1,,,0.13358390890061855
30yr_0060m_h214,30,0060,,1,PSO-only,10,0,0,0,0,37.699999999999996,1,,,0.1250823310110718
20yr_0180m_h435,20,0180,,1,PSO-only,10,0,0,0,0,76.70000000000005,1,,,0.252448916900903
50yr_0360m_h678,50,0360,,1,PSO-only,10,0,0,0,0,135.20000000000005,1,,,0.4326161171775311
10yr_0180m_h385,10,0180,,1,PSO-only,10,0,0,0,0,76.70000000000005,1,,,0.24367376882582903
20yr_1440m_h1149,20,1440,,1,PSO-only,10,0,0,0,0,486.2000000000001,1,,,1.5177150631789118
20yr_0060m_h216,20,0060,,1,PSO-only,10,0,0,0,0,37.699999999999996,1,,,0.1259254110045731
10yr_0240m_h515,10,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.30355476192198694
20yr_0120m_h366,20,0120,,1,PSO-only,10,0,0,0,0,57.20000000000001,1,,,0.1889315869193524
10yr_1080m_h1061,10,1080,,1,PSO-only,10,0,0,0,0,369.20000000000005,1,,,1.1514551190193743
100yr_0720m_h964,100,0720,,1,PSO-only,10,0,0,0,0,252.20000000000007,1,,,0.7992817049380392
100yr_0540m_h862,100,0540,,1,PSO-only,10,0,0,0,0,193.70000000000002,1,,,0.6229199061635882
30yr_0720m_h988,30,0720,,1,PSO-only,10,0,0,0,0,252.20000000000007,1,,,0.7902054111473262
100yr_1440m_h1202,100,1440,,1,PSO-only,10,0,0,0,0,486.2000000000001,1,,,1.5204644419718534
10yr_0180m_h429,10,0180,,1,PSO-only,10,0,0,0,0,76.70000000000005,1,,,0.2420883139129728
80yr_0240m_h578,80,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.3090405447874218
80yr_1440m_h1188,80,1440,,1,PSO-only,10,0,0,0,0,486.2000000000001,1,,,1.5360480721574277
80yr_0720m_h952,80,0720,,1,PSO-only,10,0,0,0,0,252.20000000000007,1,,,0.8265973420348018
100yr_0240m_h602,100,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.31036942615173757
100yr_0240m_h549,100,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.3128610630519688
100yr_0120m_h322,100,0120,,1,PSO-only,10,0,0,0,0,57.20000000000001,1,,,0.1901309050153941
100yr_0180m_h465,100,0180,,1,PSO-only,10,0,0,0,0,76.70000000000005,1,,,0.24890614906325936
30yr_0240m_h619,30,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.30851228814572096
50yr_0240m_h616,50,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.3095886290539056
50yr_1080m_h1083,50,1080,,1,PSO-only,10,0,0,0,0,369.20000000000005,1,,,1.153947059996426
100yr_0240m_h585,100,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.31159303802996874
100yr_0120m_h277,100,0120,,1,PSO-only,10,0,0,0,0,57.20000000000001,1,,,0.19155732495710254
10yr_0360m_h672,10,0360,,1,PSO-only,10,0,0,0,0,135.20000000000005,1,,,0.45593595411628485
80yr_0060m_h246,80,0060,,1,PSO-only,10,0,0,0,0,37.699999999999996,1,,,0.13938533002510667
20yr_0240m_h588,20,0240,,1,PSO-only,10,0,0,0,0,96.2,1,,,0.3956521500367671
