scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,PSO-guided,10,0,0,0,0,37.699999999999996,1,,,0.06558059295639396
30yr_0060m_h214,30,0060,,2,PSO-guided,10,0,0,0,0,37.699999999999996,1,,,0.05915816314518452
20yr_0180m_h435,20,0180,,2,PSO-guided,10,0,0,0,0,76.70000000000005,1,,,0.0996066378429532
50yr_0360m_h678,50,0360,,2,PSO-guided,10,0,0,0,0,135.20000000000005,1,,,0.1713430811651051
10yr_0180m_h385,10,0180,,2,PSO-guided,10,0,0,0,0,76.70000000000005,1,,,0.09507464710623026
20yr_1440m_h1149,20,1440,,2,PSO-guided,10,0,0,0,0,486.2000000000001,1,,,0.6134907179512084
20yr_0060m_h216,20,0060,,2,PSO-guided,10,0,0,0,0,37.699999999999996,1,,,0.054202792001888156
10yr_0240m_h515,10,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11432207887992263
20yr_0120m_h366,20,0120,,2,PSO-guided,10,0,0,0,0,57.20000000000001,1,,,0.0830600808840245
10yr_1080m_h1061,10,1080,,2,PSO-guided,10,0,0,0,0,369.20000000000005,1,,,0.5348625890910625
100yr_0720m_h964,100,0720,,2,PSO-guided,10,0,0,0,0,252.20000000000007,1,,,0.3125777228269726
100yr_0540m_h862,100,0540,,2,PSO-guided,10,0,0,0,0,193.70000000000002,1,,,0.2683792831376195
30yr_0720m_h988,30,0720,,2,PSO-guided,10,0,0,0,0,252.20000000000007,1,,,0.302437397884205
100yr_1440m_h1202,100,1440,,2,PSO-guided,10,0,0,0,0,486.2000000000001,1,,,0.6007474069483578
10yr_0180m_h429,10,0180,,2,PSO-guided,10,0,0,0,0,76.70000000000005,1,,,0.09008129499852657
80yr_0240m_h578,80,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11721250996924937
80yr_1440m_h1188,80,1440,,2,PSO-guided,10,0,0,0,0,486.2000000000001,1,,,0.661929874913767
80yr_0720m_h952,80,0720,,2,PSO-guided,10,0,0,0,0,252.20000000000007,1,,,0.3226746581494808
100yr_0240m_h602,100,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.14537718193605542
100yr_0240m_h549,100,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11873707291670144
100yr_0120m_h322,100,0120,,2,PSO-guided,10,0,0,0,0,57.20000000000001,1,,,0.09034630004316568
100yr_0180m_h465,100,0180,,2,PSO-guided,10,0,0,0,0,76.70000000000005,1,,,0.10034290188923478
30yr_0240m_h619,30,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11765910591930151
50yr_0240m_h616,50,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.17161470302380621
50yr_1080m_h1083,50,1080,,2,PSO-guided,10,0,0,0,0,369.20000000000005,1,,,0.4516194199677557
100yr_0240m_h585,100,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11698107304982841
100yr_0120m_h277,100,0120,,2,PSO-guided,10,0,0,0,0,57.20000000000001,1,,,0.09749525086954236
10yr_0360m_h672,10,0360,,2,PSO-guided,10,0,0,0,0,135.20000000000005,1,,,0.14703405904583633
80yr_0060m_h246,80,0060,,2,PSO-guided,10,0,0,0,0,37.699999999999996,1,,,0.05486798891797662
20yr_0240m_h588,20,0240,,2,PSO-guided,10,0,0,0,0,96.2,1,,,0.11230888683348894
