scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,GA-guided,10,0,0,0,0,37.699999999999996,1,,,0.04814596683718264
30yr_0060m_h214,30,0060,,2,GA-guided,10,0,0,0,0,37.699999999999996,1,,,0.04835410509258509
20yr_0180m_h435,20,0180,,2,GA-guided,10,0,0,0,0,76.70000000000005,1,,,0.0916325740981847
50yr_0360m_h678,50,0360,,2,GA-guided,10,1,111,0,0,139.45593750000003,1,,,0.20390268904156983
10yr_0180m_h385,10,0180,,2,GA-guided,10,0,0,0,0,76.70000000000005,1,,,0.11301179206930101
20yr_1440m_h1149,20,1440,,2,GA-guided,10,10,388,33,1,500.9643368928555,1,,,0.5881817128974944
20yr_0060m_h216,20,0060,,2,GA-guided,10,0,0,0,0,37.699999999999996,1,,,0.06020252103917301
10yr_0240m_h515,10,0240,,2,GA-guided,10,0,0,0,0,96.2,1,,,0.14018589677289128
20yr_0120m_h366,20,0120,,2,GA-guided,10,0,0,0,0,57.20000000000001,1,,,0.08908793097361922
10yr_1080m_h1061,10,1080,,2,GA-guided,10,1,191,0,0,376.58093750000006,1,,,0.4269259599968791
100yr_0720m_h964,100,0720,,2,GA-guided,10,1,113,0,0,256.5340625000001,1,,,0.36844176007434726
100yr_0540m_h862,100,0540,,2,GA-guided,10,1,88,0,0,197.05750000000003,1,,,0.2960874759592116
30yr_0720m_h988,30,0720,,2,GA-guided,10,1,94,0,0,255.7918750000001,1,,,0.3378032469190657
100yr_1440m_h1202,100,1440,,2,GA-guided,10,1,344,0,0,499.5575000000001,1,,,0.6051148381084204
10yr_0180m_h429,10,0180,,2,GA-guided,10,0,0,0,0,76.70000000000005,1,,,0.0849438039585948
80yr_0240m_h578,80,0240,,2,GA-guided,10,1,58,0,0,98.385625,1,,,0.11222936515696347
80yr_1440m_h1188,80,1440,,2,GA-guided,10,1,338,0,0,499.3231250000001,1,,,0.7159814301412553
80yr_0720m_h952,80,0720,,2,GA-guided,10,1,170,0,0,258.7606250000001,1,,,0.37575352913700044
100yr_0240m_h602,100,0240,,2,GA-guided,10,1,43,0,0,97.7996875,1,,,0.1197196189314127
100yr_0240m_h549,100,0240,,2,GA-guided,10,1,81,0,0,99.2840625,1,,,0.14789709309116006
100yr_0120m_h322,100,0120,,2,GA-guided,10,0,0,0,0,57.20000000000001,1,,,0.08943302487023175
100yr_0180m_h465,100,0180,,2,GA-guided,10,1,35,0,0,77.98718750000006,1,,,0.09220523294061422
30yr_0240m_h619,30,0240,,2,GA-guided,10,1,36,0,0,97.52625,1,,,0.14292543102055788
50yr_0240m_h616,50,0240,,2,GA-guided,10,1,39,0,0,97.6434375,1,,,0.12952674506232142
50yr_1080m_h1083,50,1080,,2,GA-guided,10,1,244,0,0,378.65125000000006,1,,,0.5270467710215598
100yr_0240m_h585,100,0240,,2,GA-guided,10,1,62,0,0,98.541875,1,,,0.14728772710077465
100yr_0120m_h277,100,0120,,2,GA-guided,10,0,0,0,0,57.20000000000001,1,,,0.07268013502471149
10yr_0360m_h672,10,0360,,2,GA-guided,10,1,4,0,0,135.27625000000003,1,,,0.1460498811211437
80yr_0060m_h246,80,0060,,2,GA-guided,10,0,0,0,0,37.699999999999996,1,,,0.04966127802617848
20yr_0240m_h588,20,0240,,2,GA-guided,10,0,0,0,0,96.2,1,,,0.13991875108331442
