duration_int,model,n_seeds,max_level_m_mean,max_level_m_std,max_level_m_ci95_half,max_level_m_ci95_lo,max_level_m_ci95_hi,n_switches_mean,n_switches_std,n_switches_ci95_half,n_switches_ci95_lo,n_switches_ci95_hi,n_intervals_100_mean,n_intervals_100_std,n_intervals_100_ci95_half,n_intervals_100_ci95_lo,n_intervals_100_ci95_hi,n_intervals_170_mean,n_intervals_170_std,n_intervals_170_ci95_half,n_intervals_170_ci95_lo,n_intervals_170_ci95_hi,n_dryrun_proxy_mean,n_dryrun_proxy_std,n_dryrun_proxy_ci95_half,n_dryrun_proxy_ci95_lo,n_dryrun_proxy_ci95_hi,cum_reward_mean,cum_reward_std,cum_reward_ci95_half,cum_reward_ci95_lo,cum_reward_ci95_hi,overflow_flag_mean,overflow_flag_std,overflow_flag_ci95_half,overflow_flag_ci95_lo,overflow_flag_ci95_hi,scope
60,GA-guided,5,6.048866107644766,0.06064498227810659,0.0753006911664304,5.973565416478336,6.1241667988111965,11.664000000000001,0.9349194855411048,1.1608558664155766,10.503144133584424,12.824855866415579,94.93066666666667,3.3079679899028998,4.107384760272911,90.82328190639376,99.03805142693957,25.024,1.5103152724587738,1.8753040997493722,23.14869590025063,26.899304099749372,0.8446666666666667,0.9075412448539797,1.1268612906202158,-0.2821946239535491,1.9715279572868825,32.47336339894051,0.14390053651408435,0.17867611551174506,32.29468728342877,32.652039514452255,0.0,0.0,0.0,0.0,0.0,by_duration
60,GA-only,5,6.529020827009413,0.0,0.0,6.529020827009413,6.529020827009413,10.41,0.0,0.0,10.41,10.41,80.0,0.0,0.0,80.0,80.0,31.99,0.0,0.0,31.99,31.99,0.003333333333333333,4.84869951806108e-19,6.020455629684397e-19,0.0033333333333333327,0.0033333333333333335,33.00222993750613,0.0,0.0,33.00222993750613,33.00222993750613,0.0,0.0,0.0,0.0,0.0,by_duration
60,PSO-guided,5,6.377844841621586,0.3118951253202445,0.38726894832539954,5.990575893296187,6.7651137899469855,10.832666666666666,0.5036555260184175,0.6253709341534494,10.207295732513217,11.458037600820116,93.386,4.010524626252506,4.979724042327353,88.40627595767265,98.36572404232734,25.205333333333336,2.2301850944608974,2.7691405411227628,22.436192792210573,27.9744738744561,0.29333333333333333,0.3746257391643618,0.46515929312086285,-0.17182595978752951,0.7584926264541962,33.05063617969917,0.3467649989406145,0.4305656150217283,32.62007056467744,33.481201794720896,0.0,0.0,0.0,0.0,0.0,by_duration
60,PSO-only,5,6.529020827009413,0.0,0.0,6.529020827009413,6.529020827009413,10.41,0.002357022603955527,0.002926630110284072,10.407073369889716,10.412926630110285,79.99600000000001,0.0072264944628938985,0.008972878007794218,79.98702712199221,80.0049728780078,31.99066666666667,0.0014907119850000928,0.0018509634034654884,31.988815703263203,31.992517630070136,0.004666666666666667,0.0018257418583505537,0.0022669579355275235,0.0023997087311391435,0.0069336246021941906,33.002068090432985,0.00039551306588442303,0.0004910943347278824,33.00157699609826,33.00255918476771,0.0,0.0,0.0,0.0,0.0,by_duration
60,Regular,5,6.4482297328225995,0.18104729736578812,0.22479991111119071,6.223429821711409,6.67302964393379,11.280666666666667,0.7868834447080177,0.9770448440765097,10.303621822590157,12.257711510743176,93.69133333333333,2.1618800974049304,2.684328685380954,91.00700464795239,96.37566201871428,25.374666666666666,0.6532678538615603,0.8111391753237388,24.563527491342928,26.185805841990405,0.27133333333333337,0.36632256581081957,0.4548495416969246,-0.18351620836359123,0.7261828750302579,33.10383342243553,0.18141426931325697,0.2252555669667135,32.87857785546881,33.329088989402244,0.0,0.0,0.0,0.0,0.0,by_duration
120,GA-guided,5,6.074576450971715,0.07112001824240653,0.0883071662031913,5.9862692847685235,6.162883617174906,13.373333333333331,1.5771105788047264,1.9582414268881327,11.415091906445198,15.331574760221464,147.156,3.373895210122695,4.189244216121482,142.9667557838785,151.3452442161215,33.652,1.4184823658481707,1.7612784857605774,31.890721514239424,35.41327848576058,1.0073333333333332,1.244180676411411,1.5448543531608592,-0.537521019827526,2.552187686494192,49.34317664553096,0.11906742402696847,0.14784173377314888,49.19533491175781,49.49101837930411,0.0,0.0,0.0,0.0,0.0,by_duration
120,GA-only,5,6.3846690956912635,0.0,0.0,6.3846690956912635,6.3846690956912635,15.413333333333332,1.9860273225978185e-15,2.465978625918729e-15,15.41333333333333,15.413333333333334,129.83333333333334,0.0,0.0,129.83333333333334,129.83333333333334,41.07666666666667,0.0,0.0,41.07666666666667,41.07666666666667,0.003333333333333333,4.84869951806108e-19,6.020455629684397e-19,0.0033333333333333327,0.0033333333333333335,49.00320577670468,0.0,0.0,49.00320577670468,49.00320577670468,0.0,0.0,0.0,0.0,0.0,by_duration
120,PSO-guided,5,6.445475028402507,0.30253144791269954,0.375642407197657,6.06983262120485,6.821117435600164,12.098666666666666,0.8108657924301245,1.0068228618354538,11.091843804831212,13.10548952850212,145.29333333333332,3.6069223569254842,4.478585634910649,140.81474769842268,149.77191896824397,34.034666666666666,2.0785098829048976,2.580810891513738,31.453855775152928,36.6154775581804,0.288,0.2559144822440149,0.3177597992213504,-0.029759799221350414,0.6057597992213504,50.208423259374925,0.4453420493552178,0.5529651895706589,49.65545806980427,50.76138844894558,0.0,0.0,0.0,0.0,0.0,by_duration
120,PSO-only,5,6.384559560238941,0.00019788933492508357,0.0002457120628049635,6.384313848176136,6.384805272301746,15.431999999999999,0.011925695879999006,0.014807707227721751,15.417192292772278,15.44680770722772,129.834,0.02385139175999811,0.02961541445544362,129.80438458554457,129.86361541445544,41.08133333333333,0.006055300708197494,0.007518648887666599,41.073814684445665,41.088851982221,0.004,0.00149071198499986,0.0018509634034651991,0.0021490365965348007,0.0058509634034651994,49.0023187538642,0.0018829376044594145,0.0023379758343212986,48.99998077802988,49.004656729698524,0.0,0.0,0.0,0.0,0.0,by_duration
120,Regular,5,6.424916265548605,0.16889836332542357,0.20971501709671783,6.215201248451887,6.634631282645323,13.013333333333332,1.4210559454152396,1.7644740068555198,11.248859326477811,14.777807340188852,145.09866666666667,3.1994622812105247,3.972657128190004,141.12600953847667,149.07132379485668,34.775333333333336,1.15290117144147,1.431515878065822,33.34381745526751,36.20684921139916,0.574,0.6423801228417815,0.797620271694353,-0.22362027169435306,1.3716202716943529,50.04541306805595,0.21307494885294334,0.2645674929098087,49.78084557514614,50.30998056096576,0.0,0.0,0.0,0.0,0.0,by_duration
180,GA-guided,5,6.027454915603302,0.05497813077131159,0.06826436566727627,5.959190549936026,6.095719281270578,15.673333333333336,2.5833225806227826,3.207618644106156,12.46571468922718,18.88095197743949,191.356,3.4593403353176386,4.2953383518980575,187.06066164810193,195.65133835189806,34.04066666666667,1.5961540582844054,1.9818870297585824,32.058779636908085,36.02255369642525,1.628666666666667,1.3490791097798691,1.6751029613424502,-0.04643629467578325,3.303769628009117,65.28313221430365,0.21496966515167,0.2669200939247474,65.0162121203789,65.5500523082284,0.0,0.0,0.0,0.0,0.0,by_duration
180,GA-only,5,6.309342975160392,0.0,0.0,6.309342975160392,6.309342975160392,22.7,0.0,0.0,22.7,22.7,171.95666666666668,0.0,0.0,171.95666666666668,171.95666666666668,42.81333333333333,0.0,0.0,42.81333333333333,42.81333333333333,0.0,0.0,0.0,0.0,0.0,64.37305192082273,0.0,0.0,64.37305192082273,64.37305192082273,0.0,0.0,0.0,0.0,0.0,by_duration
180,PSO-guided,5,6.35099078595234,0.25658760429300337,0.3185955906359765,6.032395195316363,6.669586376588317,14.092666666666668,1.489763963407179,1.8497862791840476,12.24288038748262,15.942452945850716,188.226,3.839753608993393,4.767683818260078,183.45831618173992,192.99368381826008,34.937999999999995,1.7740859931556627,2.20281870741896,32.73518129258103,37.14081870741896,0.8100000000000002,0.5316222551983901,0.6600962149237362,0.149903785076264,1.4700962149237364,66.17656351531393,0.4872385846916225,0.6049866091473445,65.57157690616658,66.78155012446128,0.0,0.0,0.0,0.0,0.0,by_duration
180,PSO-only,5,6.309342975160392,0.0,0.0,6.309342975160392,6.309342975160392,22.753333333333334,0.0630696264280813,0.07831128451590937,22.675022048817425,22.831644617849243,171.92133333333334,0.036331804249173885,0.045111893325985836,171.87622144000736,171.96644522665932,42.824,0.01754359648925615,0.021783252159723352,42.802216747840276,42.84578325215972,0.0013333333333333335,0.0018257418583505537,0.0022669579355275235,-0.00093362460219419,0.003600291268860857,64.36914358924048,0.0030206637835336583,0.0037506494706917187,64.36539293976979,64.37289423871117,0.0,0.0,0.0,0.0,0.0,by_duration
180,Regular,5,6.321060294795523,0.13129197902433928,0.16302052360744615,6.158039771188077,6.484080818402969,15.722666666666665,1.8741240917055397,2.3270324128371027,13.395634253829563,18.049699079503768,188.30666666666667,3.6860570623182993,4.576844349605369,183.7298223170613,192.88351101627205,35.720000000000006,1.3364359734424665,1.6594044341279155,34.06059556587209,37.37940443412792,1.2053333333333334,1.0480526916355133,1.3013292954243707,-0.09599596209103733,2.506662628757704,65.89382542527808,0.34132620345464454,0.4238124584732062,65.47001296680487,66.31763788375129,0.0,0.0,0.0,0.0,0.0,by_duration
240,GA-guided,5,6.038224650387714,0.058619936740674186,0.07278626502787738,5.965438385359836,6.111010915415592,18.938,3.1646525173477666,3.9294350976156425,15.008564902384357,22.86743509761564,233.3413333333333,3.393621958910573,4.213738209893001,229.1275951234403,237.5550715432263,33.422000000000004,1.6094108652961598,1.9983475297562132,31.42365247024379,35.42034752975622,1.9133333333333333,1.553115149197466,1.9284471658233648,-0.015113832490031509,3.841780499156698,81.22223587329344,0.24862779932092804,0.30871218736942724,80.91352368592402,81.53094806066287,0.0,0.0,0.0,0.0,0.0,by_duration
240,GA-only,5,6.312672563909043,0.0,0.0,6.312672563909043,6.312672563909043,30.15,0.0,0.0,30.15,30.15,210.05,0.0,0.0,210.05,210.05,43.67666666666667,0.0,0.0,43.67666666666667,43.67666666666667,0.03,0.0,0.0,0.03,0.03,79.81853682394616,0.0,0.0,79.81853682394616,79.81853682394616,0.0,0.0,0.0,0.0,0.0,by_duration
240,PSO-guided,5,6.29669076913544,0.2285403469731009,0.2837703209734965,6.012920448161943,6.580461090108936,16.670666666666666,1.7197309221050967,2.135327972575664,14.535338694091001,18.80599463924233,230.0693333333333,4.546952214884654,5.645786866775151,224.42354646655815,235.71512020010846,34.47866666666667,2.096162631519266,2.60272967393754,31.87593699272913,37.08139634060421,1.05,0.681693153519643,0.8464338465473339,0.20356615345266615,1.896433846547334,82.09765608774559,0.5392807641955132,0.6696055098253835,81.4280505779202,82.76726159757098,0.0,0.0,0.0,0.0,0.0,by_duration
240,PSO-only,5,6.312687808287813,3.40874672036471e-05,4.2325180816720224e-05,6.312645483106996,6.31273013346863,30.228,0.06099180272790779,0.07573132563278936,30.152268674367214,30.30373132563279,210.026,0.036469165057621544,0.04528244929659946,209.98071755070342,210.0712824492966,43.69199999999999,0.012156388352539583,0.015094149765531997,43.67690585023446,43.707094149765524,0.03266666666666666,0.0014907119849998601,0.0018509634034651996,0.030815703263201464,0.034517630070131866,79.81339096544693,0.0036740065471625675,0.004561881658776689,79.80882908378815,79.8179528471057,0.0,0.0,0.0,0.0,0.0,by_duration
240,Regular,5,6.26465853562651,0.08296550426725752,0.10301527974147462,6.161643255885036,6.367673815367985,18.965333333333334,2.4629189998861105,3.05811785265061,15.907215480682723,22.023451185983944,229.87333333333336,4.577997500120671,5.68433467976668,224.18899865356667,235.55766801310006,35.67333333333333,1.782538763798545,2.2133142084113007,33.460019124922034,37.88664754174463,1.9899999999999998,1.6932988841640189,2.102508262665072,-0.11250826266507241,4.092508262665072,81.60964537265085,0.4098117931403488,0.5088485495817004,81.10079682306915,82.11849392223255,0.0,0.0,0.0,0.0,0.0,by_duration
360,GA-guided,5,6.068459513875122,0.07598307649390043,0.09434545055523903,5.974114063319883,6.162804964430361,24.18266666666667,4.148998138774656,5.151661617530926,19.031005049135743,29.334328284197596,308.39666666666665,3.2259735825879896,4.0055752566559315,304.3910914100107,312.4022419233226,27.76066666666667,1.4902729056563213,1.8504182144519725,25.910248452214695,29.611084881118643,2.2173333333333334,1.623164604509762,2.0154250525784265,0.20190828075490685,4.23275838591176,112.79648362848252,0.19968264762469162,0.24793875462158843,112.54854487386093,113.0444223831041,0.0,0.0,0.0,0.0,0.0,by_duration
360,GA-only,5,6.309972304748575,0.0,0.0,6.309972304748575,6.309972304748575,47.666666666666664,0.0,0.0,47.666666666666664,47.666666666666664,276.53,0.0,0.0,276.53,276.53,42.72,0.0,0.0,42.72,42.72,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,110.57293647625968,0.0,0.0,110.57293647625968,110.57293647625968,0.0,0.0,0.0,0.0,0.0,by_duration
360,PSO-guided,5,6.248901486083843,0.21105494672243727,0.26205932898806433,5.986842157095779,6.510960815071908,21.779999999999998,2.549409517690105,3.1655100147938313,18.614489985206166,24.94551001479383,305.36333333333334,6.274730627241649,7.791107118272493,297.5722262150608,313.15444045160586,28.965999999999998,2.529123036416643,3.1403210213463386,25.82567897865366,32.10632102134634,1.5626666666666666,1.0265270467833654,1.2746016771733384,0.28806498949332826,2.8372683438400053,113.49979551927436,0.5504530106783573,0.6834776860621896,112.81631783321217,114.18327320533655,0.0,0.0,0.0,0.0,0.0,by_duration
360,PSO-only,5,6.309923852895986,8.157029467723992e-05,0.00010128289822360114,6.309822569997762,6.31002513579421,47.732000000000006,0.11059435388441381,0.1373210276228835,47.594678972377125,47.86932102762289,276.48266666666666,0.03467307633051366,0.043052310586569977,276.4396143560801,276.52571897725323,42.73266666666667,0.03796196927335629,0.047136010547644096,42.68553065611902,42.77980267721431,0.06866666666666667,0.006055300708194982,0.00751864888766348,0.06114801777900319,0.07618531555433014,110.56766458072215,0.0072606438476632545,0.009015280069423136,110.55864930065273,110.57667986079157,0.0,0.0,0.0,0.0,0.0,by_duration
360,Regular,5,6.165184665450161,0.07298508869699025,0.09062295704076144,6.0745617084094,6.255807622490922,26.998,3.18884653475551,3.9594759380027527,23.038524061997247,30.957475938002755,304.4506666666667,5.940500072478003,7.376105071322802,297.0745615953439,311.8267717379895,30.92866666666667,2.2306981966291293,2.7697776416124564,28.15888902505421,33.69844430827912,3.1126666666666667,2.5659678702413853,3.186069925026322,-0.07340325835965533,6.298736591692989,112.60759342837699,0.6095685677807836,0.7568793450500314,111.85071408332695,113.36447277342702,0.0,0.0,0.0,0.0,0.0,by_duration
540,GA-guided,5,6.0438315597215135,0.09262926100749411,0.11501441857322539,5.928817141148288,6.158845978294739,32.15466666666667,4.604833571609535,5.717656063587626,26.437010603079045,37.8723227302543,393.4746666666666,1.721315065743495,2.137294946699447,391.33737171996717,395.6119616133661,12.644666666666668,1.0211284607400444,1.2678984472421413,11.376768219424527,13.912565113908808,2.9560000000000004,1.3940715747606203,1.7309684852994927,1.2250315147005078,4.686968485299493,158.82333685927688,0.2876221981060853,0.3571301284725577,158.46620673080432,159.18046698774944,0.0,0.0,0.0,0.0,0.0,by_duration
540,GA-only,5,6.303753912865312,0.0,0.0,6.303753912865312,6.303753912865312,77.79,0.0,0.0,77.79,77.79,341.67,0.0,0.0,341.67,341.67,38.56666666666667,0.0,0.0,38.56666666666667,38.56666666666667,0.3433333333333333,0.0,0.0,0.3433333333333333,0.3433333333333333,155.69100967530116,0.0,0.0,155.69100967530116,155.69100967530116,0.0,0.0,0.0,0.0,0.0,by_duration
540,PSO-guided,5,6.1791581585822914,0.15666429018039593,0.19452440892114548,5.984633749661146,6.373682567503437,30.53933333333333,5.33496506288675,6.624234050261371,23.91509928307196,37.1635673835947,391.43666666666667,6.6790002578563055,8.293074164173849,383.1435925024928,399.7297408308405,13.6,2.7338241429258843,3.394491015691339,10.205508984308661,16.994491015691338,2.2326666666666664,1.4652159491958097,1.8193058937103959,0.4133607729562705,4.051972560377062,159.29758274024184,0.4995919354622295,0.62032532005639,158.67725742018544,159.91790806029823,0.0,0.0,0.0,0.0,0.0,by_duration
540,PSO-only,5,6.3037146810821705,5.013683168841595e-05,6.225309889150785e-05,6.303652427983279,6.303776934181062,77.94266666666667,0.07462498836776138,0.09265916142262415,77.85000750524404,78.0353258280893,341.618,0.05210033055983606,0.06469110475066392,341.55330889524936,341.68269110475063,38.60133333333333,0.023640830968663148,0.029353968701409702,38.57197936463192,38.63068730203474,0.35933333333333334,0.007226494462892931,0.008972878007793018,0.35036045532554033,0.36830621134112634,155.6803926256957,0.0035305235708266948,0.004383724012705313,155.676008901683,155.68477634970841,0.0,0.0,0.0,0.0,0.0,by_duration
540,Regular,5,6.090496151097457,0.12497879570661344,0.15518167116776535,5.9353144799296915,6.245677822265223,39.33266666666667,4.999415188021717,6.20759385103968,33.125072815626986,45.54026051770635,389.794,7.491607674962401,9.302059538667837,380.49194046133215,399.0960595386678,15.973333333333334,2.306548648233257,2.863958416616799,13.109374916716536,18.837291749950133,3.571333333333333,3.0540897898464676,3.792153339334066,-0.22082000600073304,7.363486672667399,158.30389503959515,0.6025091991011134,0.7481139811104377,157.5557810584847,159.05200902070558,0.0,0.0,0.0,0.0,0.0,by_duration
720,GA-guided,5,6.020780137820757,0.12861391819878792,0.15969527189535918,5.861084865925398,6.180475409716116,42.212666666666664,7.68757236641639,9.545381840965364,32.6672848257013,51.758048507632026,435.18199999999996,2.144426367223744,2.6626570169806123,432.5193429830193,437.8446570169806,1.7240000000000002,0.5398271328243267,0.6702839160815292,1.053716083918471,2.3942839160815295,3.745333333333334,1.7513956339635735,2.174644905303831,1.570688428029503,5.919978238637165,203.44251166519146,0.6242044336757366,0.7750521728143329,202.66745949237713,204.2175638380058,0.0,0.0,0.0,0.0,0.0,by_duration
720,GA-only,5,6.299391646369153,0.0,0.0,6.299391646369153,6.299391646369153,102.29,0.0,0.0,102.29,102.29,360.1666666666667,0.0,0.0,360.1666666666667,360.1666666666667,40.86,0.0,0.0,40.86,40.86,0.5133333333333333,0.0,0.0,0.5133333333333333,0.5133333333333333,200.2642946350695,0.0,0.0,200.2642946350695,200.2642946350695,0.0,0.0,0.0,0.0,0.0,by_duration
