episode,train_loss,train_reward
0,0.055480062888052906,27.707143514316222
1,0.02110269365154884,43.77972244584174
2,0.015319962954063985,46.876323849791525
3,0.01424091772138569,62.3566477609872
4,0.01327932807600493,198.36755353416902
5,0.012085195325700373,25.702220566147936
6,0.010985730083084247,112.55544834495427
7,0.010126592550502234,71.60979860567632
8,0.01025327909420329,39.290600703308485
9,0.009812667701904938,199.8797921152414
10,0.009584051947033888,65.4793545324008
11,0.009383351116537535,30.704753630172345
12,0.00977482239842036,50.68918412934732
13,0.009723210241645575,26.149340258623305
14,0.008965771242834248,256.603338664479
15,0.008859751516585955,90.21649744519063
16,0.008522367754611312,62.56325862629292
17,0.008245464016978916,97.46975135935294
18,0.0085874634149315,48.26364320914596
19,0.008690465279160288,61.46734562567855
20,0.008553406310966238,44.35455049061861
21,0.008229170265482165,82.15868364286675
22,0.008135952837324727,61.33537955674577
23,0.007860450242406915,72.58728941614696
24,0.007752608929779505,114.13704163295876
25,0.007573738206142129,76.66014323425517
26,0.007880120627846368,69.97976414293929
27,0.007242162795871711,98.92511271167899
28,0.007035706675674577,51.24527133958562
29,0.007425509435081117,241.52775996064818
30,0.007160588265346851,251.79861087000117
31,0.007257327525012349,156.94184943993514
32,0.007389353806912099,190.16628812636978
33,0.007417388871349644,115.48312624403721
34,0.007839077126508406,149.6327994031978
35,0.007436375243392272,97.9638133316677
36,0.007215399451650165,28.624062814305493
37,0.00736967743992304,87.98558666902981
38,0.007842561306791718,44.62944121297381
39,0.007609266660768877,46.70309546495987
40,0.007250915566220175,69.30741530978561
41,0.007036967737473209,43.13724740540857
42,0.007258391292797851,27.959416656455726
43,0.006476886094209145,39.52477424914788
44,0.007170897810614075,48.12508377846075
45,0.007102449683046316,51.50960938119024
46,0.007211062410878467,27.658853034854445
47,0.007246555285402448,64.89385906878677
48,0.0065638192226889274,51.95403532145744
49,0.006759924139616262,136.74787201826598
50,0.006327057273169471,256.9246365934444
51,0.006558432624448728,255.83311302206963
52,0.006460123295872078,53.53689712744872
53,0.00641018988620811,28.20647591956074
54,0.006917032511701887,252.6911295129361
55,0.007160774006604634,26.304513856046377
56,0.007110559255054865,83.59280256794703
57,0.007499913921000788,63.81826695669117
58,0.007078659322266419,140.92243407764065
59,0.006923309210679678,203.10385287885254
60,0.00674283866480347,202.5742703333244
61,0.006768531403567239,74.45634457049712
62,0.006608227241092068,254.32911507168038
63,0.006403769254528428,128.97728043273634
64,0.006434190327879684,25.91148027370338
65,0.006663273979180099,252.51382921584863
66,0.0065721863809783745,259.01411432409066
67,0.007037281902272872,251.01055903569954
68,0.0069785621269250805,146.19874475864998
69,0.00662079868085969,97.02013397549958
70,0.006792998478676264,99.20527554833166
71,0.006621557673058104,126.85546357956498
72,0.0066086372986821264,27.42549516045611
73,0.006432945537828625,90.3186438554624
74,0.006408453801004971,65.36693654801671
75,0.0062670678223909464,52.04302268179634
76,0.0066199060489327225,29.519257458382675
77,0.006401071324553841,106.8565991359644
78,0.006308870555725521,99.71738490515663
79,0.005797648086149435,53.61560064911487
80,0.005746811206186113,138.21320157985986
81,0.005492220364504721,63.57528035286844
82,0.005903140869891683,127.78826966665288
83,0.005749873564471616,60.688335389112034
84,0.005860056799405658,257.8175938630141
85,0.006640566137238321,38.68878520219242
86,0.006121209635670518,150.18356248634112
87,0.006070631419092842,109.89863966455087
88,0.006775074537885798,44.04571708007366
89,0.006170354588416365,197.1036783448047
90,0.005867849563474994,70.85359460783135
91,0.006028503848938271,146.08150481292552
92,0.006206053232078926,199.4518244694064
93,0.005879657811691658,133.3957253113865
94,0.0061817982866544,149.08435432479953
95,0.005923407020094662,54.54763288617043
96,0.005735581833474591,46.44947038607546
97,0.005894467410021084,74.5790436037907
98,0.005980211989047793,111.77345243161757
99,0.0058800341070562425,245.04912070479736
100,0.006226435429058396,79.42934357650331
101,0.006152549101478564,80.6139398247667
102,0.006051993484354832,42.76828196725525
103,0.006099534302249851,115.24954574597767
104,0.0057627652418618435,116.22706693438982
105,0.005741751548063396,30.179256623199752
106,0.006050967470772276,180.89163361257386
107,0.006120065726017917,116.73770445066353
108,0.005657645848590288,46.658076689593514
109,0.006271165337341404,202.25502031063473
110,0.006149668788897212,49.144369088494884
111,0.005795824172712813,122.79091097353995
112,0.005567656231070147,198.28619155303412
113,0.005969490958410512,201.60243922404487
114,0.005694149773811684,123.96314551426254
115,0.005614699482927162,118.8776933992339
116,0.005239633407304959,97.08351209561347
117,0.0050595036075738,110.86534420311932
118,0.004831694086057278,127.70255324151728
119,0.0048264390909402025,27.191831924246298
120,0.004786515590338339,76.43656668304128
121,0.005190146714853581,256.55076273447264
