scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,PSO-guided-ctrl,10,0,0,0,0,37.699999999999996,1,,,0.0771084469743073
30yr_0060m_h214,30,0060,,2,PSO-guided-ctrl,10,0,0,0,0,37.699999999999996,1,,,0.12355129281058908
20yr_0180m_h435,20,0180,,2,PSO-guided-ctrl,10,0,0,0,0,76.70000000000005,1,,,0.20328649505972862
50yr_0360m_h678,50,0360,,2,PSO-guided-ctrl,10,0,0,0,0,135.20000000000005,1,,,0.3081924819853157
10yr_0180m_h385,10,0180,,2,PSO-guided-ctrl,10,0,0,0,0,76.70000000000005,1,,,0.17517511802725494
20yr_1440m_h1149,20,1440,,2,PSO-guided-ctrl,10,0,0,0,0,486.2000000000001,1,,,1.3504913768265396
20yr_0060m_h216,20,0060,,2,PSO-guided-ctrl,10,0,0,0,0,37.699999999999996,1,,,0.12093338393606246
10yr_0240m_h515,10,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.19424402597360313
20yr_0120m_h366,20,0120,,2,PSO-guided-ctrl,10,0,0,0,0,57.20000000000001,1,,,0.17043380602262914
10yr_1080m_h1061,10,1080,,2,PSO-guided-ctrl,10,0,0,0,0,369.20000000000005,1,,,0.8494310700334609
100yr_0720m_h964,100,0720,,2,PSO-guided-ctrl,10,0,0,0,0,252.20000000000007,1,,,0.5329113029874861
100yr_0540m_h862,100,0540,,2,PSO-guided-ctrl,10,0,0,0,0,193.70000000000002,1,,,0.4016158268786967
30yr_0720m_h988,30,0720,,2,PSO-guided-ctrl,10,0,0,0,0,252.20000000000007,1,,,0.4297859731595963
100yr_1440m_h1202,100,1440,,2,PSO-guided-ctrl,10,0,0,0,0,486.2000000000001,1,,,0.8380246011074632
10yr_0180m_h429,10,0180,,2,PSO-guided-ctrl,10,0,0,0,0,76.70000000000005,1,,,0.1545098579954356
80yr_0240m_h578,80,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.1916875538881868
80yr_1440m_h1188,80,1440,,2,PSO-guided-ctrl,10,0,0,0,0,486.2000000000001,1,,,0.8656048730481416
80yr_0720m_h952,80,0720,,2,PSO-guided-ctrl,10,0,0,0,0,252.20000000000007,1,,,0.5428622919134796
100yr_0240m_h602,100,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.17029698798432946
100yr_0240m_h549,100,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.20682272501289845
100yr_0120m_h322,100,0120,,2,PSO-guided-ctrl,10,0,0,0,0,57.20000000000001,1,,,0.09408172499388456
100yr_0180m_h465,100,0180,,2,PSO-guided-ctrl,10,0,0,0,0,76.70000000000005,1,,,0.16219942597672343
30yr_0240m_h619,30,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.15144777507521212
50yr_0240m_h616,50,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.17561891884543002
50yr_1080m_h1083,50,1080,,2,PSO-guided-ctrl,10,0,0,0,0,369.20000000000005,1,,,0.6303968550637364
100yr_0240m_h585,100,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.12895530206151307
100yr_0120m_h277,100,0120,,2,PSO-guided-ctrl,10,0,0,0,0,57.20000000000001,1,,,0.09600330796092749
10yr_0360m_h672,10,0360,,2,PSO-guided-ctrl,10,0,0,0,0,135.20000000000005,1,,,0.25863769580610096
80yr_0060m_h246,80,0060,,2,PSO-guided-ctrl,10,0,0,0,0,37.699999999999996,1,,,0.07026983588002622
20yr_0240m_h588,20,0240,,2,PSO-guided-ctrl,10,0,0,0,0,96.2,1,,,0.1710386818740517
