scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,GA-guided-fix,7.819908624895858,10,69,30,0,38.74210415701199,0,,,0.10186050389893353
30yr_0060m_h214,30,0060,,2,GA-guided-fix,7.818205352594919,10,73,32,1,38.73914381228837,0,,,0.08305422798730433
20yr_0180m_h435,20,0180,,2,GA-guided-fix,7.508046423747003,10,153,39,1,78.94420614233601,0,,,0.15901557193137705
50yr_0360m_h678,50,0360,,2,GA-guided-fix,7.483348061480217,12,294,46,1,136.93437418847054,0,,,0.3265738149639219
10yr_0180m_h385,10,0180,,2,GA-guided-fix,7.429998859888951,16,153,20,1,76.95613840543568,0,,,0.15635119401849806
20yr_1440m_h1149,20,1440,,2,GA-guided-fix,8.354895377536742,45,434,19,12,485.9784657348382,0,,,1.073644245043397
20yr_0060m_h216,20,0060,,2,GA-guided-fix,7.931652526518329,8,85,22,1,38.98448508615436,0,,,0.07229994796216488
10yr_0240m_h515,10,0240,,2,GA-guided-fix,7.352269355361734,12,183,18,2,96.62750075210852,0,,,0.1719335310626775
20yr_0120m_h366,20,0120,,2,GA-guided-fix,8.051527403774466,8,123,33,0,59.77296945713909,0,,,0.10534671694040298
10yr_1080m_h1061,10,1080,,2,GA-guided-fix,8.14596318566863,20,358,0,2,371.6449002976616,0,,,0.7660605888813734
100yr_0720m_h964,100,0720,,2,GA-guided-fix,8.112793807802571,16,488,19,0,258.13856223014267,0,,,0.5370085372123867
100yr_0540m_h862,100,0540,,2,GA-guided-fix,8.009790942226061,16,401,57,2,197.65287948603807,0,,,0.3996679319534451
30yr_0720m_h988,30,0720,,2,GA-guided-fix,8.16554754973557,26,365,33,1,254.1548837900872,0,,,0.47460485715419054
100yr_1440m_h1202,100,1440,,2,GA-guided-fix,8.269243633954343,28,571,10,3,490.6959554114828,0,,,0.8734524438623339
10yr_0180m_h429,10,0180,,2,GA-guided-fix,7.432416223657366,16,142,26,1,77.12625635209716,0,,,0.09633611678145826
80yr_0240m_h578,80,0240,,2,GA-guided-fix,7.937131510710185,10,225,60,0,100.33217465498771,0,,,0.16305925999768078
80yr_1440m_h1188,80,1440,,2,GA-guided-fix,8.26840925404775,26,545,10,2,490.3907951291129,0,,,1.0535437150392681
80yr_0720m_h952,80,0720,,2,GA-guided-fix,8.082897317641986,10,443,18,1,256.1285977328222,0,,,0.5072291768155992
100yr_0240m_h602,100,0240,,2,GA-guided-fix,8.03421206548869,8,234,60,1,100.28143418680256,0,,,0.15591712412424386
100yr_0240m_h549,100,0240,,2,GA-guided-fix,8.377919059197348,8,239,62,1,101.72310617739342,0,,,0.18684765603393316
100yr_0120m_h322,100,0120,,2,GA-guided-fix,8.232931690720903,10,127,59,1,60.73117487109906,0,,,0.11105550290085375
100yr_0180m_h465,100,0180,,2,GA-guided-fix,8.158133600939903,12,177,62,1,80.12863906485538,0,,,0.15661779907532036
30yr_0240m_h619,30,0240,,2,GA-guided-fix,8.079920658564895,12,205,45,0,99.81219388187428,0,,,0.15394179103896022
50yr_0240m_h616,50,0240,,2,GA-guided-fix,8.335278487636817,12,219,50,0,100.55711483558187,0,,,0.2193757640197873
50yr_1080m_h1083,50,1080,,2,GA-guided-fix,8.168861857106387,22,488,9,1,373.02835662180047,0,,,0.5577172997873276
100yr_0240m_h585,100,0240,,2,GA-guided-fix,8.164941325771732,12,227,65,1,100.92837069717577,0,,,0.16376856504939497
100yr_0120m_h277,100,0120,,2,GA-guided-fix,8.194163333855753,10,164,46,1,60.858391435223425,0,,,0.08985613589175045
10yr_0360m_h672,10,0360,,2,GA-guided-fix,7.64159868562638,12,242,16,1,136.1058993753958,0,,,0.17679266701452434
80yr_0060m_h246,80,0060,,2,GA-guided-fix,8.076348783077178,10,84,38,1,39.41546489923524,0,,,0.051636351039633155
20yr_0240m_h588,20,0240,,2,GA-guided-fix,7.6076489902691735,12,178,42,0,97.73224839519945,0,,,0.13196302484720945
