scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-guided-alfix_full,8.027548734287395,10,68,31,0,38.94970570603179,0,,,0.08506541792303324
30yr_0060m_h214,30,0060,,1,PSO-guided-alfix_full,8.026894813770808,11,74,34,0,39.041950786306806,0,,,0.0894650008995086
20yr_0180m_h435,20,0180,,1,PSO-guided-alfix_full,8.069428608284683,13,136,50,0,78.06661289379294,0,,,0.18444113922305405
50yr_0360m_h678,50,0360,,1,PSO-guided-alfix_full,8.08728329297213,16,297,45,1,137.24099386520777,0,,,0.36490745306946337
10yr_0180m_h385,10,0180,,1,PSO-guided-alfix_full,7.968619493207349,16,147,26,3,76.71678837671023,0,,,0.18645175406709313
20yr_1440m_h1149,20,1440,,1,PSO-guided-alfix_full,8.480309578265,24,410,21,0,489.65158774189325,0,,,1.1341443329583853
20yr_0060m_h216,20,0060,,1,PSO-guided-alfix_full,7.796476069550262,11,73,30,0,38.71464868843527,0,,,0.10861143306829035
10yr_0240m_h515,10,0240,,1,PSO-guided-alfix_full,8.018385762064051,16,172,25,0,96.69213774546567,0,,,0.2439909209497273
20yr_0120m_h366,20,0120,,1,PSO-guided-alfix_full,8.08001272321762,11,98,48,0,59.19118250821164,0,,,0.10048277792520821
10yr_1080m_h1061,10,1080,,1,PSO-guided-alfix_full,8.520168742067039,30,316,27,2,370.998285439599,0,,,0.9507299640681595
100yr_0720m_h964,100,0720,,1,PSO-guided-alfix_full,8.534395454804892,32,431,54,1,256.25745007058595,0,,,0.48743270989507437
100yr_0540m_h862,100,0540,,1,PSO-guided-alfix_full,8.5060464151959,20,362,80,0,197.31093778233597,0,,,0.3674524591770023
30yr_0720m_h988,30,0720,,1,PSO-guided-alfix_full,8.554322923566508,28,341,47,0,254.57272445231865,0,,,0.45952450879849494
100yr_1440m_h1202,100,1440,,1,PSO-guided-alfix_full,8.516747340270532,35,524,34,0,491.17858787578007,0,,,0.9477314411196858
10yr_0180m_h429,10,0180,,1,PSO-guided-alfix_full,7.963106046878256,12,135,31,0,77.4227583488837,0,,,0.15809092787094414
80yr_0240m_h578,80,0240,,1,PSO-guided-alfix_full,8.094676436300315,14,204,72,0,98.83019323861744,0,,,0.17040775017812848
80yr_1440m_h1188,80,1440,,1,PSO-guided-alfix_full,8.51465386316053,33,504,33,0,490.60708164525784,0,,,0.856785441050306
80yr_0720m_h952,80,0720,,1,PSO-guided-alfix_full,8.490437356980342,17,433,32,0,255.58175857199723,0,,,0.45207387395203114
100yr_0240m_h602,100,0240,,1,PSO-guided-alfix_full,8.304207478567974,15,218,71,0,100.15755200486163,0,,,0.22885008086450398
100yr_0240m_h549,100,0240,,1,PSO-guided-alfix_full,8.021182947392301,10,216,77,0,99.58112917491414,0,,,0.17285419395193458
100yr_0120m_h322,100,0120,,1,PSO-guided-alfix_full,8.079098890103324,11,127,64,0,60.661229818811044,0,,,0.11256359284743667
100yr_0180m_h465,100,0180,,1,PSO-guided-alfix_full,8.169671950999291,13,164,72,0,79.47504616015664,0,,,0.11376628186553717
30yr_0240m_h619,30,0240,,1,PSO-guided-alfix_full,8.35455491703874,15,191,56,0,98.77650887539741,0,,,0.12470193393528461
50yr_0240m_h616,50,0240,,1,PSO-guided-alfix_full,8.334525281251008,15,202,62,0,99.41833547380944,0,,,0.19018302508629858
50yr_1080m_h1083,50,1080,,1,PSO-guided-alfix_full,8.442087134016125,25,447,31,0,372.4339740402854,0,,,0.5375263299793005
100yr_0240m_h585,100,0240,,1,PSO-guided-alfix_full,8.101564407467375,13,210,79,0,98.97565606483916,0,,,0.16276181093417108
100yr_0120m_h277,100,0120,,1,PSO-guided-alfix_full,7.641615761859434,12,152,55,1,59.353291023981136,0,,,0.10060795187018812
10yr_0360m_h672,10,0360,,1,PSO-guided-alfix_full,8.134108186059521,14,227,25,0,136.1666225374562,0,,,0.24711872707121074
80yr_0060m_h246,80,0060,,1,PSO-guided-alfix_full,8.173038220807078,10,82,40,0,39.759000257382326,0,,,0.07473302609287202
20yr_0240m_h588,20,0240,,1,PSO-guided-alfix_full,8.109853385461056,14,175,49,0,97.09400594650697,0,,,0.14435385493561625
