scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-guided-alfix_orig,10,0,0,0,0,37.699999999999996,1,,,0.1177175638731569
30yr_0060m_h214,30,0060,,1,PSO-guided-alfix_orig,10,0,0,0,0,37.699999999999996,1,,,0.12726583192124963
20yr_0180m_h435,20,0180,,1,PSO-guided-alfix_orig,10,0,0,0,0,76.70000000000005,1,,,0.22259542299434543
50yr_0360m_h678,50,0360,,1,PSO-guided-alfix_orig,10,0,0,0,0,135.20000000000005,1,,,0.32921861205250025
10yr_0180m_h385,10,0180,,1,PSO-guided-alfix_orig,10,0,0,0,0,76.70000000000005,1,,,0.16706056194379926
20yr_1440m_h1149,20,1440,,1,PSO-guided-alfix_orig,10,0,0,0,0,486.2000000000001,1,,,1.3477694129105657
20yr_0060m_h216,20,0060,,1,PSO-guided-alfix_orig,10,0,0,0,0,37.699999999999996,1,,,0.09894417808391154
10yr_0240m_h515,10,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.28220008010976017
20yr_0120m_h366,20,0120,,1,PSO-guided-alfix_orig,10,0,0,0,0,57.20000000000001,1,,,0.20566654880531132
10yr_1080m_h1061,10,1080,,1,PSO-guided-alfix_orig,10,0,0,0,0,369.20000000000005,1,,,0.7876168629154563
100yr_0720m_h964,100,0720,,1,PSO-guided-alfix_orig,10,0,0,0,0,252.20000000000007,1,,,0.507558910176158
100yr_0540m_h862,100,0540,,1,PSO-guided-alfix_orig,10,0,0,0,0,193.70000000000002,1,,,0.5577326198108494
30yr_0720m_h988,30,0720,,1,PSO-guided-alfix_orig,10,0,0,0,0,252.20000000000007,1,,,0.6157341939397156
100yr_1440m_h1202,100,1440,,1,PSO-guided-alfix_orig,10,0,0,0,0,486.2000000000001,1,,,1.1842733430676162
10yr_0180m_h429,10,0180,,1,PSO-guided-alfix_orig,10,0,0,0,0,76.70000000000005,1,,,0.1612373599782586
80yr_0240m_h578,80,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.20342370797879994
80yr_1440m_h1188,80,1440,,1,PSO-guided-alfix_orig,10,0,0,0,0,486.2000000000001,1,,,0.8412998639978468
80yr_0720m_h952,80,0720,,1,PSO-guided-alfix_orig,10,0,0,0,0,252.20000000000007,1,,,0.5071015888825059
100yr_0240m_h602,100,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.18714837194420397
100yr_0240m_h549,100,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.25058661587536335
100yr_0120m_h322,100,0120,,1,PSO-guided-alfix_orig,10,0,0,0,0,57.20000000000001,1,,,0.1450662559363991
100yr_0180m_h465,100,0180,,1,PSO-guided-alfix_orig,10,0,0,0,0,76.70000000000005,1,,,0.1236037949565798
30yr_0240m_h619,30,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.19513284182175994
50yr_0240m_h616,50,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.1871714990120381
50yr_1080m_h1083,50,1080,,1,PSO-guided-alfix_orig,10,0,0,0,0,369.20000000000005,1,,,0.6369029809720814
100yr_0240m_h585,100,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.17990191793069243
100yr_0120m_h277,100,0120,,1,PSO-guided-alfix_orig,10,0,0,0,0,57.20000000000001,1,,,0.13381277699954808
10yr_0360m_h672,10,0360,,1,PSO-guided-alfix_orig,10,0,0,0,0,135.20000000000005,1,,,0.28276074095629156
80yr_0060m_h246,80,0060,,1,PSO-guided-alfix_orig,10,0,0,0,0,37.699999999999996,1,,,0.08347422908991575
20yr_0240m_h588,20,0240,,1,PSO-guided-alfix_orig,10,0,0,0,0,96.2,1,,,0.20067334990017116
