regular_train_reward,ga_guided_train_reward,regular_test_reward,ga_guided_test_reward
104.36722723759796,119.56292148281393,100.85999789237835,100.38818580063412
29.048620066820778,18.777070497001915,38.2280857247268,37.44244549994149
20.452421692457953,34.172754934997066,23.762325930314507,23.81435527834263
61.24170302311418,144.4966169962262,106.33150120051538,107.9197126615532
35.71403837611863,27.64887303056535,69.63484724538367,71.1011035402117
57.47835900402261,145.08136389439295,128.1487133353617,129.86228066627447
88.56336581057202,47.96800869448695,38.08307463899959,37.59327367953254
48.18106104164327,109.18229757456945,134.54237036747813,132.08161682984527
90.90472760452836,51.26138980416316,167.5583255477471,166.719877788553
94.64810873713327,191.09467253558347,37.18510131935848,36.849177326127446
95.89261935122731,39.187081325621044,24.893249321926564,25.144374955685276
40.06152232573503,107.58571736718177,116.38799623162005,118.77787288465437
58.22890940150837,54.09837092214747,179.29996176112746,178.7023980876946
36.26050371316297,17.067506226373023,134.545617656201,133.76673483418205
129.2019328859156,16.882956794841938,225.97016047669518,217.28551166982646
34.43371154910597,18.43722101351997,175.35665703103695,170.54023004350216
122.10489434359401,34.13121569628432,48.710695756224865,48.97980264234813
78.5180248121776,194.17529689527314,57.246807246782076,56.946765937643626
61.1093317358247,38.27550063282195,55.037708686952264,55.14293625661763
44.0067699550287,20.02285147669217,70.26682175463279,71.06855002421358
62.314705867142386,38.49215446844927,72.39239042095376,74.0028662966682
154.74542878857045,50.77858819099527,75.20865541099622,75.94449525756067
21.10188525954902,26.168370718643544,109.3712900337006,108.45012182538471
65.44592598924609,151.84861929907086,38.59155770742289,38.26702306499072
39.23648806549332,42.327221241809966,37.87428715643402,37.78117814687077
79.28314875601923,36.440581904221986,42.4134269268462,42.90276684779294
115.23936250544307,44.9473330943114,121.79654011659312,124.96406987110468
67.82094485733927,110.28628335492692,52.47323013059268,52.863812306044906
69.47541950469608,94.75825788949761,32.63774876376509,33.40499643559894
92.63199658967045,39.67321250668361,59.3325589303042,58.68668752404625
77.32797870814315,20.514976725034302,226.79938609251673,221.23216251966252
71.6513000924718,115.68400041487722,181.12126014626222,175.68874748039383
47.61709015987271,19.558204244764458,180.53674802789777,178.75804493983338
20.13901363424458,45.22813719690282,57.156689362062394,58.02187260061737
91.98922910763174,140.51984511208605,45.70854671827651,45.40532442839376
84.15790521677206,88.24276827387673,180.83538446307452,177.49028687570683
70.8885199699236,17.337954957443465,224.57433128580323,216.03265292575722
100.78235003074442,34.158757754491305,178.1261512957759,171.89154895758574
100.94830551833577,47.652954869858476,168.81318497769695,167.02137881490128
50.19614543932127,151.07886540036998,122.63509925807999,122.41398442166526
31.49263659056956,93.7954522789198,76.54883854379774,76.01358087439323
76.15470257940234,65.49043127268133,52.510209478799084,52.86613858745415
70.55293894124804,94.61680003829447,107.35990578632104,107.02078507723157
22.998466445728873,26.718039088359426,38.47874327080525,38.06974366162258
87.08146214112152,192.49931906890177,130.32661109958605,132.07014027346926
78.15323073818043,43.48834909362632,60.38203073636931,59.51834681855533
30.509182743322874,17.47079086256017,21.71064870099331,21.47703957114809
18.741679882772836,58.87511956360952,54.193387459051635,54.69537176836754
22.03356503591697,150.74292669300866,100.80513731005745,100.02592443535966
157.96935065068487,43.391262749822474,49.523032432844005,49.80496394479336
49.54583263170354,75.04880582991002,168.6126761026606,163.02985196240311
33.30203009536117,186.10308161398757,108.98905527282696,108.78931990443218
130.5844293201765,50.2138717632874,107.86412011615178,107.52345528121904
92.3929500864504,45.095595001278646,121.67220448044897,123.08352227052359
48.47444807028761,108.74479271661178,73.30478185675047,73.935006648473
123.84264282744829,39.94497222868143,25.04335487269437,24.996860294051714
88.88148021693158,86.3613802408472,170.04776688928735,170.6474260921823
128.49008440270563,66.2137691658469,45.57360577611134,45.465053472540674
85.53559291560218,84.1662028010348,22.830358669067184,22.847278493131704
56.75028489936774,41.7369158135062,80.57329586138418,80.9179465111018
21.251008662276806,36.04362488686181,38.443840538556486,37.67958327850702
31.09420650527783,151.57892250763103,72.72241700564132,74.05516932424335
155.9260712213525,19.206875892150343,38.774127649866976,38.90987275362173
88.30623146505087,107.84014960704248,45.433648021107224,45.47015966541197
96.51692638943847,66.37970248908512,48.7310435912707,48.682676368652245
45.67683665018511,22.905357321654417,120.92396909913376,118.3965956875082
31.854105383768843,36.40121259759079,44.60056868497051,45.0253372710602
18.055847635108567,55.759530507994015,134.46200940255838,132.2353456684089
65.42373817593567,112.33576167832861,47.35501251035829,47.18686835401812
69.77883658955948,45.791851135367764,92.45008431779877,95.51510016683272
32.16698838451678,190.16752422715706,134.22408150232144,133.24176024329668
123.00112076777363,39.43203426555,224.12876153258458,215.05495059619938
92.85536317481476,18.442191149207947,81.57864283859843,80.68358999737524
22.472673540561946,32.866216073193755,134.30568126871123,132.05174628361095
154.69105335049662,103.79791143647125,58.83641584010984,58.19124574396744
41.70634023153946,90.21677937446218,179.90890366351493,177.3932365543037
49.07710963373095,42.23180107281751,38.30468056837934,37.567688964942356
20.536877320446887,100.26404698864009,49.17307804124698,48.565883791784586
161.47460292683905,63.72393671652244,173.52351002900778,167.90666668136478
52.53323108201244,39.34524724580792,21.492484940652993,21.87121529503669
22.802334792919126,39.03548053981432,222.1199959258864,214.01335617450883
36.72503678282027,110.55306951915391,130.11838086733883,132.48270543256712
146.0947161246983,29.200155350744502,172.2325342786409,174.38700701386762
34.89171527343555,115.49004249671634,22.49515098634956,22.72091018386249
64.18890627583403,195.48498246955202,100.63289825710694,103.31908598102338
60.36322163782333,105.02486234802325,58.20764012024754,57.80670574358551
151.08175900774003,45.23610406485029,117.49188180489128,118.13548794910858
52.12215942391409,147.21665944326656,78.39551509811994,79.42493835718119
58.34053138431085,47.75511061814222,79.24187731496116,79.09621435091697
21.407462634738028,100.94931777008232,73.24998779013225,73.92537354263648
148.26198045348832,60.58042236725791,80.0268252872153,80.93500085070063
