scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-w1_0.36_w2_0.30,8.476106003361185,10,58,35,0,38.55821977331376,0,,,1.4824623928871006
30yr_0060m_h214,30,0060,,1,GA-w1_0.36_w2_0.30,8.47423689510224,10,62,38,0,38.92938214748794,0,,,1.7190091088414192
20yr_0180m_h435,20,0180,,1,GA-w1_0.36_w2_0.30,8.468909074514476,10,120,57,0,77.03070859708501,0,,,2.943254821933806
50yr_0360m_h678,50,0360,,1,GA-w1_0.36_w2_0.30,8.440573629819763,10,273,55,0,132.5340673138694,0,,,5.354268498951569
10yr_0180m_h385,10,0180,,1,GA-w1_0.36_w2_0.30,8.513424769081448,10,128,34,0,74.88723610694996,0,,,3.083029636181891
20yr_1440m_h1149,20,1440,,1,GA-w1_0.36_w2_0.30,8.368938778659611,38,324,69,0,458.36642063968156,0,,,18.24795711087063
20yr_0060m_h216,20,0060,,1,GA-w1_0.36_w2_0.30,8.5585361728506,10,59,36,0,38.586290084540416,0,,,1.4824404299724847
10yr_0240m_h515,10,0240,,1,GA-w1_0.36_w2_0.30,8.502531856658056,10,153,33,0,93.14656283938339,0,,,3.7593724650796503
20yr_0120m_h366,20,0120,,1,GA-w1_0.36_w2_0.30,8.519938486416384,10,87,53,0,59.01857093495023,0,,,2.350032638059929
10yr_1080m_h1061,10,1080,,1,GA-w1_0.36_w2_0.30,8.379514692441962,28,228,56,0,348.0323492592353,0,,,14.071411019889638
100yr_0720m_h964,100,0720,,1,GA-w1_0.36_w2_0.30,8.392036111446455,32,380,79,0,244.12313036907193,0,,,9.888452974846587
100yr_0540m_h862,100,0540,,1,GA-w1_0.36_w2_0.30,8.372112571949723,22,346,85,0,189.4765399434396,0,,,7.912513436982408
30yr_0720m_h988,30,0720,,1,GA-w1_0.36_w2_0.30,8.369322923572645,28,307,62,0,240.34416724664152,0,,,9.651457825908437
100yr_1440m_h1202,100,1440,,1,GA-w1_0.36_w2_0.30,8.385948433833203,46,394,96,0,462.06522263133394,0,,,18.196147402049974
10yr_0180m_h429,10,0180,,1,GA-w1_0.36_w2_0.30,8.519430393934668,10,116,40,0,75.23293416873776,0,,,3.0920639720279723
80yr_0240m_h578,80,0240,,1,GA-w1_0.36_w2_0.30,8.410963194980516,10,185,82,0,96.7155798692929,0,,,3.816800728207454
80yr_1440m_h1188,80,1440,,1,GA-w1_0.36_w2_0.30,8.383860983399217,46,360,94,0,460.65002330186576,0,,,18.279288612073287
80yr_0720m_h952,80,0720,,1,GA-w1_0.36_w2_0.30,8.378196677992982,18,393,45,0,241.00627071381217,0,,,9.647185683017597
100yr_0240m_h602,100,0240,,1,GA-w1_0.36_w2_0.30,8.411390395963421,16,185,88,0,98.921293697234,0,,,3.9550165510736406
100yr_0240m_h549,100,0240,,1,GA-w1_0.36_w2_0.30,8.480172413580961,10,204,84,0,99.55733042817721,0,,,4.058348668040708
100yr_0120m_h322,100,0120,,1,GA-w1_0.36_w2_0.30,9.00796506855802,10,112,69,0,62.17470457397267,0,,,2.5952672369312495
100yr_0180m_h465,100,0180,,1,GA-w1_0.36_w2_0.30,8.379791253418782,10,147,82,0,77.02690534262982,0,,,3.3089628079906106
30yr_0240m_h619,30,0240,,1,GA-w1_0.36_w2_0.30,8.35455491703874,16,164,69,0,96.31556026106179,0,,,3.8466274810489267
50yr_0240m_h616,50,0240,,1,GA-w1_0.36_w2_0.30,8.334525281251008,16,171,77,0,97.21071015952805,0,,,3.9420838148798794
50yr_1080m_h1083,50,1080,,1,GA-w1_0.36_w2_0.30,8.36949595099295,28,377,59,0,350.28906923102204,0,,,13.902746967971325
100yr_0240m_h585,100,0240,,1,GA-w1_0.36_w2_0.30,8.4353494808,10,188,90,0,97.81377342963893,0,,,4.024561088066548
100yr_0120m_h277,100,0120,,1,GA-w1_0.36_w2_0.30,8.388598177658631,10,133,62,0,60.286716312454935,0,,,2.626175094861537
10yr_0360m_h672,10,0360,,1,GA-w1_0.36_w2_0.30,8.490534627520816,10,191,32,0,128.96142708376607,0,,,5.152056585997343
80yr_0060m_h246,80,0060,,1,GA-w1_0.36_w2_0.30,8.89196021491369,10,73,44,0,40.27504160514569,0,,,1.64580038911663
20yr_0240m_h588,20,0240,,1,GA-w1_0.36_w2_0.30,8.447959721081801,10,160,53,0,94.15434830399354,0,,,3.8807462551631033
