scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
10yr_0060m_h143,10,0060,,1,GA-w_0.40_0.25_0.25_0.10,6.512464720918142,10,76,16,0,31.428646606104305,0,,,1.3401828829664737
10yr_0060m_h207,10,0060,,1,GA-w_0.40_0.25_0.25_0.10,6.45109398351,10,64,24,0,31.757548240910065,0,,,1.7288935061078519
10yr_0060m_h229,10,0060,,1,GA-w_0.40_0.25_0.25_0.10,6.367967833229194,12,68,21,0,31.146835117672175,0,,,1.3625985770486295
10yr_0060m_h234,10,0060,,1,GA-w_0.40_0.25_0.25_0.10,6.251964266885329,14,69,22,0,31.250450810995268,0,,,1.3345172279514372
10yr_0060m_h178,10,0060,,1,GA-w_0.40_0.25_0.25_0.10,6.374243951423315,10,72,20,0,31.63013025135693,0,,,1.4460146350320429
10yr_0120m_h330,10,0120,,1,GA-w_0.40_0.25_0.25_0.10,6.341608746125006,20,113,26,0,46.87220022315072,0,,,2.252025342080742
10yr_0120m_h349,10,0120,,1,GA-w_0.40_0.25_0.25_0.10,6.3253979850879825,20,104,29,0,46.94436570367982,0,,,2.13759060902521
10yr_0120m_h335,10,0120,,1,GA-w_0.40_0.25_0.25_0.10,6.328598811802623,16,116,24,0,47.191696508516976,0,,,2.3558405418880284
10yr_0120m_h268,10,0120,,1,GA-w_0.40_0.25_0.25_0.10,6.436709858765485,14,121,17,0,47.13609326710281,0,,,2.02753755194135
10yr_0120m_h281,10,0120,,1,GA-w_0.40_0.25_0.25_0.10,6.258702407506517,14,119,22,0,47.11449238096345,0,,,2.3448844719678164
10yr_0180m_h385,10,0180,,1,GA-w_0.40_0.25_0.25_0.10,6.285825521545759,18,166,12,0,63.250042225500664,0,,,2.70644642598927
10yr_0180m_h433,10,0180,,1,GA-w_0.40_0.25_0.25_0.10,6.298087024275883,26,155,18,0,62.41414050770292,0,,,3.0154763190075755
10yr_0180m_h427,10,0180,,1,GA-w_0.40_0.25_0.25_0.10,6.27662835420781,22,158,15,0,62.74359765352749,0,,,2.7336506641004235
10yr_0180m_h483,10,0180,,1,GA-w_0.40_0.25_0.25_0.10,6.289797955396168,28,136,31,0,62.469974304267346,0,,,2.9630871869158
10yr_0180m_h417,10,0180,,1,GA-w_0.40_0.25_0.25_0.10,6.278337657173193,22,155,16,0,62.515399617812925,0,,,3.028832765063271
10yr_0240m_h598,10,0240,,1,GA-w_0.40_0.25_0.25_0.10,6.250204405610153,28,171,28,0,78.06483878205788,0,,,3.368144538020715
10yr_0240m_h586,10,0240,,1,GA-w_0.40_0.25_0.25_0.10,6.2544473578239455,30,179,18,0,77.83305286183793,0,,,3.629846650874242
10yr_0240m_h513,10,0240,,1,GA-w_0.40_0.25_0.25_0.10,6.392365864737096,14,194,9,0,79.11841736136387,0,,,3.6176990098319948
