scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
10yr_0060m_h143,10,0060,,2,GA-w_0.40_0.25_0.25_0.10,6.512464720918142,10,76,16,0,31.428646606104305,0,,,1.3938901738729328
10yr_0060m_h207,10,0060,,2,GA-w_0.40_0.25_0.25_0.10,6.45109398351,10,64,24,0,31.757548240910065,0,,,1.7677257950417697
10yr_0060m_h229,10,0060,,2,GA-w_0.40_0.25_0.25_0.10,6.367967833229194,12,68,21,0,31.146835117672175,0,,,1.3445294161792845
10yr_0060m_h234,10,0060,,2,GA-w_0.40_0.25_0.25_0.10,6.251964266885329,14,69,22,0,31.250450810995268,0,,,1.3407048450317234
10yr_0060m_h178,10,0060,,2,GA-w_0.40_0.25_0.25_0.10,6.374243951423315,10,72,20,0,31.63013025135693,0,,,1.4748482208233327
10yr_0120m_h330,10,0120,,2,GA-w_0.40_0.25_0.25_0.10,6.341608746125006,20,113,26,0,46.87220022315072,0,,,2.3154598318506032
10yr_0120m_h349,10,0120,,2,GA-w_0.40_0.25_0.25_0.10,6.3253979850879825,20,104,29,0,46.94436570367982,0,,,2.08318541594781
10yr_0120m_h335,10,0120,,2,GA-w_0.40_0.25_0.25_0.10,6.328598811802623,16,116,24,0,47.191696508516976,0,,,2.3370106869842857
10yr_0120m_h268,10,0120,,2,GA-w_0.40_0.25_0.25_0.10,6.436709858765485,14,121,17,0,47.13609326710281,0,,,2.117213871097192
10yr_0120m_h281,10,0120,,2,GA-w_0.40_0.25_0.25_0.10,6.258702407506517,14,119,22,0,47.11449238096345,0,,,2.330828445032239
10yr_0180m_h385,10,0180,,2,GA-w_0.40_0.25_0.25_0.10,6.285825521545759,18,166,12,0,63.250042225500664,0,,,2.7232305018696934
10yr_0180m_h433,10,0180,,2,GA-w_0.40_0.25_0.25_0.10,6.298087024275883,26,155,18,0,62.41414050770292,0,,,3.017727581085637
10yr_0180m_h427,10,0180,,2,GA-w_0.40_0.25_0.25_0.10,6.27662835420781,22,158,15,0,62.74359765352749,0,,,2.839479318121448
10yr_0180m_h483,10,0180,,2,GA-w_0.40_0.25_0.25_0.10,6.289797955396168,28,136,31,0,62.469974304267346,0,,,2.8879224059637636
10yr_0180m_h417,10,0180,,2,GA-w_0.40_0.25_0.25_0.10,6.278337657173193,22,155,16,0,62.515399617812925,0,,,3.0315972969401628
10yr_0240m_h598,10,0240,,2,GA-w_0.40_0.25_0.25_0.10,6.250204405610153,28,171,28,0,78.06483878205788,0,,,3.3794771400280297
10yr_0240m_h586,10,0240,,2,GA-w_0.40_0.25_0.25_0.10,6.2544473578239455,30,179,18,0,77.83305286183793,0,,,3.6566163231618702
10yr_0240m_h513,10,0240,,2,GA-w_0.40_0.25_0.25_0.10,6.392365864737096,14,194,9,0,79.11841736136387,0,,,3.6248146230354905
10yr_0240m_h512,10,0240,,2,GA-w_0.40_0.25_0.25_0.10,6.404495828534976,42,183,19,0,77.63660007838104,0,,,3.4920318978838623
10yr_0240m_h507,10,0240,,2,GA-w_0.40_0.25_0.25_0.10,6.396310147012278,32,186,15,0,77.99923756014917,0,,,3.597457786090672
10yr_0360m_h705,10,0360,,2,GA-w_0.40_0.25_0.25_0.10,6.3087760850237755,52,227,23,1,108.18594063674632,0,,,4.993688873946667
