scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-w1_0.30_w2_0.30,10,10,58,37,0,37.747436861272725,1,,,1.4762663301080465
30yr_0060m_h214,30,0060,,1,GA-w1_0.30_w2_0.30,10,10,63,40,0,38.15393396969747,1,,,1.4935767380520701
20yr_0180m_h435,20,0180,,1,GA-w1_0.30_w2_0.30,10,10,110,62,0,76.5274470943965,1,,,3.1569181291852146
50yr_0360m_h678,50,0360,,1,GA-w1_0.30_w2_0.30,10,10,236,77,0,131.17740173944543,1,,,5.527878057910129
10yr_0180m_h385,10,0180,,1,GA-w1_0.30_w2_0.30,10,10,116,42,0,74.26268036443545,1,,,2.8483198031317443
20yr_1440m_h1149,20,1440,,1,GA-w1_0.30_w2_0.30,10,10,340,30,0,456.6256559528184,1,,,17.85073619009927
20yr_0060m_h216,20,0060,,1,GA-w1_0.30_w2_0.30,10,10,58,38,0,37.8463633240798,1,,,1.4786188448779285
10yr_0240m_h515,10,0240,,1,GA-w1_0.30_w2_0.30,10,10,137,44,0,92.88970958464907,1,,,3.755632871063426
20yr_0120m_h366,20,0120,,1,GA-w1_0.30_w2_0.30,10,10,84,56,0,58.51990171847988,1,,,2.2597113959491253
10yr_1080m_h1061,10,1080,,1,GA-w1_0.30_w2_0.30,10,10,301,29,0,347.7324706371936,1,,,13.73288025893271
100yr_0720m_h964,100,0720,,1,GA-w1_0.30_w2_0.30,10,26,326,111,0,242.26806476622832,1,,,9.926579363876954
100yr_0540m_h862,100,0540,,1,GA-w1_0.30_w2_0.30,10,18,302,111,0,187.66667489740354,1,,,7.789736903971061
30yr_0720m_h988,30,0720,,1,GA-w1_0.30_w2_0.30,10,20,308,67,0,240.7944180969888,1,,,9.77989024692215
100yr_1440m_h1202,100,1440,,1,GA-w1_0.30_w2_0.30,10,28,403,94,0,459.5761227177463,1,,,18.027411479037255
10yr_0180m_h429,10,0180,,1,GA-w1_0.30_w2_0.30,10,10,105,46,0,74.58999931752756,1,,,3.117272571893409
80yr_0240m_h578,80,0240,,1,GA-w1_0.30_w2_0.30,10,10,163,93,0,98.99002808093309,1,,,4.208796305116266
80yr_1440m_h1188,80,1440,,1,GA-w1_0.30_w2_0.30,10,28,378,93,0,458.86143272192066,1,,,17.977978962939233
80yr_0720m_h952,80,0720,,1,GA-w1_0.30_w2_0.30,10,16,354,69,0,240.44896791249278,1,,,9.702079166192561
100yr_0240m_h602,100,0240,,1,GA-w1_0.30_w2_0.30,10,10,163,100,0,96.37719469513169,1,,,4.058995642000809
100yr_0240m_h549,100,0240,,1,GA-w1_0.30_w2_0.30,10,10,192,91,0,99.10688062840484,1,,,4.0311105598229915
100yr_0120m_h322,100,0120,,1,GA-w1_0.30_w2_0.30,10,10,109,72,0,60.904408090836434,1,,,2.4091312950477004
100yr_0180m_h465,100,0180,,1,GA-w1_0.30_w2_0.30,10,10,135,88,0,80.54067155483045,1,,,3.290608380921185
30yr_0240m_h619,30,0240,,1,GA-w1_0.30_w2_0.30,10,10,139,83,0,95.42288220726981,1,,,3.7714226508978754
50yr_0240m_h616,50,0240,,1,GA-w1_0.30_w2_0.30,10,10,148,91,0,96.37467326223504,1,,,3.8856382369995117
50yr_1080m_h1083,50,1080,,1,GA-w1_0.30_w2_0.30,10,18,374,64,0,347.9559196482012,1,,,13.959510582033545
100yr_0240m_h585,100,0240,,1,GA-w1_0.30_w2_0.30,10,10,172,98,0,99.51984182763306,1,,,3.9697971988935024
100yr_0120m_h277,100,0120,,1,GA-w1_0.30_w2_0.30,10,10,126,68,0,59.45573765734509,1,,,2.4588050090242177
10yr_0360m_h672,10,0360,,1,GA-w1_0.30_w2_0.30,10,10,157,49,0,128.4643750516017,1,,,5.211261400021613
80yr_0060m_h246,80,0060,,1,GA-w1_0.30_w2_0.30,10,10,72,46,0,39.10169303156618,1,,,1.60130155691877
20yr_0240m_h588,20,0240,,1,GA-w1_0.30_w2_0.30,10,10,122,71,0,95.59060962728245,1,,,3.906089357100427
