0.000,0.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000
2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000
1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000
1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000
0.000,2.000,1.000,3.000,0.000,1.000,1.000,0.000,1.000

0.000,0.000,9.435,9.506,9.509,0.000,0.000,9.395,0.000
9.643,9.381,9.475,9.419,0.000,0.000,0.000,0.000,9.433
9.628,0.000,0.000,9.503,0.000,0.000,9.419,0.000,0.000
0.000,0.000,0.000,9.472,9.464,0.000,0.000,9.465,0.000
9.661,0.000,0.000,9.424,0.000,0.000,9.388,0.000,9.399
0.000,9.771,9.484,9.533,0.000,9.388,9.395,0.000,9.407

0.000,0.000,10.000,10.000,10.000,0.000,0.000,10.000,0.000
10.000,10.000,10.000,10.000,0.000,0.000,0.000,0.000,10.000
10.000,0.000,0.000,10.000,0.000,0.000,20.000,0.000,0.000
0.000,0.000,0.000,10.000,10.000,0.000,0.000,28.000,0.000
10.000,0.000,0.000,10.000,0.000,0.000,18.000,0.000,28.000
0.000,10.000,10.000,10.000,0.000,18.000,26.000,0.000,28.000

0.000,0.000,116.500,146.000,159.000,0.000,0.000,309.000,0.000
58.000,86.000,114.000,138.000,0.000,0.000,0.000,0.000,347.000
62.000,0.000,0.000,149.000,0.000,0.000,331.000,0.000,0.000
0.000,0.000,0.000,158.000,251.000,0.000,0.000,341.000,0.000
72.000,0.000,0.000,170.000,0.000,0.000,354.000,0.000,410.000
0.000,120.000,137.000,181.667,0.000,320.000,349.000,0.000,435.000

0.000,0.000,41.000,39.000,44.000,0.000,0.000,24.000,0.000
36.000,54.000,60.000,66.000,0.000,0.000,0.000,0.000,26.000
39.000,0.000,0.000,78.000,0.000,0.000,54.000,0.000,0.000
0.000,0.000,0.000,85.000,69.000,0.000,0.000,84.000,0.000
45.000,0.000,0.000,90.000,0.000,0.000,67.000,0.000,78.000
0.000,68.000,86.000,94.000,0.000,100.000,97.000,0.000,78.000

0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
70.000,25.000,21.500,20.500,20.500
97.000,28.000,21.000,20.000,19.000
71.000,61.000,27.000,22.000,22.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
283.000,13.000,13.000,12.000,12.000
0.000,0.000,0.000,0.000,0.000

19.500,19.500,19.000,18.000,18.000
31.000,28.000,27.000,27.000,27.000
50.000,32.000,32.000,30.000,30.000
61.000,43.000,34.000,33.000,33.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
320.000,14.000,13.000,13.000,13.000

21.000,21.000,20.000,20.000,19.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
59.000,46.000,44.000,39.000,39.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
151.000,150.000,30.000,27.000,27.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000

0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
61.000,50.000,47.000,43.000,42.000
126.000,65.000,60.000,35.000,34.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
233.000,63.000,45.000,42.000,42.000
0.000,0.000,0.000,0.000,0.000

25.000,24.000,23.000,23.000,22.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
75.000,48.000,47.000,45.000,45.000
0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000
176.000,105.000,73.000,34.000,33.000
0.000,0.000,0.000,0.000,0.000
327.000,42.000,41.000,39.000,39.000

0.000,0.000,0.000,0.000,0.000
48.000,37.500,34.500,34.000,34.000
48.000,45.000,44.000,43.000,43.000
82.667,50.667,48.333,47.333,46.667
0.000,0.000,0.000,0.000,0.000
158.000,82.000,80.000,56.000,44.000
150.000,135.000,64.000,49.000,48.000
0.000,0.000,0.000,0.000,0.000
350.000,43.000,42.000,39.000,39.000


0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
