model,seed,cum_reward
Regular,3,160.556594
Regular,3,159.828652
Regular,3,198.133831
Regular,3,379.497119
Regular,3,114.360644
Regular,3,376.209334
Regular,3,51.623983
Regular,3,81.618373
Regular,3,113.091020
Regular,3,109.999381
Regular,3,205.570694
Regular,3,32.122987
Regular,3,80.887385
Regular,3,82.382073
Regular,3,32.279131
Regular,3,48.800134
Regular,3,32.294297
Regular,3,114.384191
Regular,3,32.608146
Regular,3,81.947358
Regular,3,290.627985
Regular,3,66.272834
Regular,3,114.124659
Regular,3,292.539236
Regular,3,291.787281
Regular,3,382.192666
Regular,3,112.063045
Regular,3,289.794205
Regular,3,32.706947
Regular,3,112.959968
Regular,3,156.861353
Regular,3,31.650360
Regular,3,32.644041
Regular,3,48.848254
Regular,3,289.845923
Regular,3,204.710030
Regular,3,293.492691
Regular,3,204.858039
Regular,3,80.589374
Regular,3,47.747110
Regular,3,379.458828
Regular,3,112.446001
Regular,3,32.384843
Regular,3,51.625271
Regular,3,49.434913
Regular,3,379.321883
Regular,3,295.793774
Regular,3,156.026642
Regular,3,79.902969
Regular,3,34.075418
Regular,3,34.006281
Regular,3,157.247010
Regular,3,296.090260
Regular,3,82.058125
Regular,3,295.669887
Regular,3,65.211888
Regular,3,292.737014
Regular,3,82.681751
Regular,3,79.311576
Regular,3,80.631938
Regular,3,293.556693
Regular,3,111.448227
Regular,3,203.512804
Regular,3,49.187100
Regular,3,47.558345
Regular,3,64.495292
Regular,3,80.879512
Regular,3,111.919611
Regular,3,111.150062
Regular,3,47.986435
Regular,3,201.390623
Regular,3,32.543618
Regular,3,49.485727
Regular,3,113.955613
Regular,3,113.842094
Regular,3,80.578512
Regular,3,205.734980
Regular,3,206.226480
Regular,3,63.609849
Regular,3,33.778596
Regular,3,79.291792
Regular,3,78.872561
Regular,3,115.815478
Regular,3,291.397290
Regular,3,49.841816
Regular,3,65.712737
Regular,3,32.965025
Regular,3,64.754412
Regular,3,63.760869
Regular,3,377.839572
Regular,3,48.596189
Regular,3,294.272100
Regular,3,33.666620
Regular,3,204.740926
Regular,3,293.297505
Regular,3,65.731386
Regular,3,51.631501
Regular,3,66.080042
Regular,3,290.872095
Regular,3,161.241786
Regular,3,79.916487
Regular,3,63.635041
Regular,3,48.856863
Regular,3,47.748112
Regular,3,205.843890
Regular,3,33.827575
Regular,3,200.033387
Regular,3,63.512432
Regular,3,291.726227
Regular,3,380.514065
Regular,3,112.854481
Regular,3,379.483199
Regular,3,111.952236
Regular,3,47.777938
Regular,3,377.874273
Regular,3,114.451220
Regular,3,288.562536
Regular,3,66.485508
Regular,3,109.861929
Regular,3,206.097201
Regular,3,66.015120
Regular,3,114.743939
Regular,3,33.565849
Regular,3,51.456610
Regular,3,113.118093
Regular,3,67.027420
Regular,3,64.484004
Regular,3,382.121053
Regular,3,291.292839
Regular,3,295.547467
Regular,3,206.628623
Regular,3,82.899179
Regular,3,199.534011
Regular,3,51.198620
Regular,3,201.005908
Regular,3,206.090820
Regular,3,110.747936
Regular,3,160.125093
Regular,3,50.404569
Regular,3,63.704717
Regular,3,32.193442
Regular,3,155.935139
Regular,3,288.899257
Regular,3,382.406277
Regular,3,50.595694
Regular,3,51.424936
Regular,3,379.868401
Regular,3,67.199614
Regular,3,292.950657
Regular,3,83.333709
Regular,3,289.891519
Regular,3,63.484819
Regular,3,161.320806
Regular,3,378.235022
Regular,3,154.724605
Regular,3,65.053992
Regular,3,66.971189
Regular,3,293.880554
Regular,3,67.173722
Regular,3,289.845923
Regular,3,66.605820
Regular,3,380.801099
Regular,3,380.185286
Regular,3,110.629846
Regular,3,112.197924
Regular,3,47.737025
Regular,3,201.829914
Regular,3,199.562773
Regular,3,381.329391
Regular,3,113.275530
Regular,3,114.857101
Regular,3,160.292065
Regular,3,67.101322
Regular,3,64.807891
Regular,3,80.198734
Regular,3,66.126083
Regular,3,66.790974
Regular,3,206.141733
Regular,3,65.156987
Regular,3,293.029223
Regular,3,378.680072
Regular,3,198.971736
Regular,3,293.632591
Regular,3,207.567242
Regular,3,65.588591
Regular,3,378.202818
Regular,3,287.778501
Regular,3,33.341694
Regular,3,201.946951
Regular,3,155.390893
Regular,3,159.793658
Regular,3,64.560298
Regular,3,158.074559
Regular,3,289.287384
Regular,3,113.850092
Regular,3,378.173674
Regular,3,82.986422
Regular,3,112.157401
Regular,3,33.641205
Regular,3,33.228042
Regular,3,32.155779
Regular,3,51.876668
Regular,3,111.113067
Regular,3,202.965738
Regular,3,110.226588
Regular,3,198.294263
Regular,3,48.607384
Regular,3,33.751763
Regular,3,48.008996
Regular,3,155.811483
Regular,3,66.053377
Regular,3,65.018614
Regular,3,379.974604
Regular,3,158.799403
Regular,3,78.965435
Regular,3,375.596694
Regular,3,156.057111
Regular,3,291.987134
Regular,3,157.901293
Regular,3,114.213025
Regular,3,33.564345
Regular,3,32.571722
Regular,3,382.180306
Regular,3,50.262421
Regular,3,64.982614
Regular,3,114.664495
Regular,3,67.517631
Regular,3,113.911213
Regular,3,206.342735
Regular,3,291.030222
Regular,3,48.963606
Regular,3,112.738325
Regular,3,80.952447
Regular,3,50.244676
Regular,3,48.812372
Regular,3,81.693066
Regular,3,158.749389
Regular,3,288.920181
Regular,3,110.178825
Regular,3,32.686344
Regular,3,201.321423
Regular,3,158.645672
Regular,3,80.442746
Regular,3,201.689641
Regular,3,296.090260
Regular,3,379.507002
Regular,3,114.267637
Regular,3,378.499674
Regular,3,33.114104
Regular,3,112.470913
Regular,3,115.214642
Regular,3,47.974505
Regular,3,205.703174
Regular,3,48.576299
Regular,3,377.571612
Regular,3,83.039352
Regular,3,161.255305
Regular,3,291.266454
Regular,3,381.287718
Regular,3,65.895395
Regular,3,51.384774
Regular,3,200.112442
Regular,3,292.195642
Regular,3,50.657909
Regular,3,82.642032
Regular,3,207.222859
Regular,3,33.021422
Regular,3,199.871000
Regular,3,111.887460
Regular,3,156.082705
Regular,3,31.582171
Regular,3,383.196856
Regular,3,80.723430
Regular,3,49.843370
Regular,3,287.907505
Regular,3,112.846116
Regular,3,109.917887
Regular,3,83.092855
Regular,3,381.328947
Regular,3,111.200402
Regular,3,288.709852
Regular,3,49.500488
Regular,3,80.865865
Regular,3,113.841440
Regular,3,32.223118
Regular,3,112.947351
Regular,3,296.009018
Regular,3,112.136217
Regular,3,204.806662
Regular,3,81.790054
Regular,3,79.956216
Regular,3,378.451477
Regular,3,204.676301
Regular,3,32.133715
Regular,3,32.650192
Regular,3,161.443106
Regular,3,32.824549
Regular,3,378.523306
Regular,3,377.654218
Regular,3,51.078707
Regular,3,293.686980
Regular,3,66.474028
Regular,3,81.061793
Regular,3,112.846116
Regular,3,33.689822
Regular,3,380.316908
Regular,3,82.204943
Regular,3,31.589673
Regular,3,49.438455
Regular,3,49.453177
Regular,3,31.580299
Regular,3,201.103154
Regular,3,31.629393
Regular,3,47.791573
Regular,3,34.023386
Regular,3,63.657703
Regular,3,112.726069
Regular,3,206.261857
Regular,3,158.437755
Regular,3,290.918411
Regular,3,157.551327
Regular,3,161.079096
Regular,3,115.067460
Regular,3,293.744286
Regular,3,202.798376
Regular,3,109.483608
Regular,3,80.921254
Regular,3,206.466841
Regular,3,158.591898
Regular,3,33.827850
Regular,3,81.252941
Regular,3,31.738793
Regular,3,79.589128
Regular,3,291.270181
Regular,3,198.666093
Regular,3,293.302825
Regular,3,161.000120
Regular,3,79.956077
Regular,3,33.268587
Regular,3,378.713099
Regular,3,160.234867
Regular,3,82.178128
Regular,3,49.585627
Regular,3,110.214156
Regular,3,82.721536
Regular,3,50.304842
Regular,3,156.477679
Regular,3,65.157050
Regular,3,379.262965
Regular,3,81.129153
Regular,3,115.492398
Regular,3,32.335101
Regular,3,80.967803
Regular,3,198.172292
Regular,3,33.034419
Regular,3,198.567209
Regular,3,382.173929
Regular,3,110.175377
Regular,3,378.001943
Regular,3,203.109945
Regular,3,379.829712
Regular,3,115.635760
Regular,3,66.923677
Regular,3,82.384094
Regular,3,32.247043
Regular,3,206.529770
Regular,3,50.949273
Regular,3,201.702431
Regular,3,290.993551
Regular,3,158.762467
Regular,3,287.958166
Regular,3,49.866239
Regular,3,48.088297
Regular,3,65.804891
Regular,3,160.843567
Regular,3,114.474719
Regular,3,379.891882
Regular,3,34.178940
Regular,3,33.667052
Regular,3,50.147899
Regular,3,65.330336
Regular,3,47.741062
Regular,3,292.451641
Regular,3,291.431704
Regular,3,66.543756
Regular,3,48.675582
Regular,3,159.750753
Regular,3,377.956832
Regular,3,115.391490
Regular,3,114.354263
Regular,3,65.013693
Regular,3,294.348053
Regular,3,382.367686
Regular,3,79.603821
Regular,3,377.925275
Regular,3,206.431802
Regular,3,161.343998
Regular,3,158.541016
Regular,3,115.025438
Regular,3,32.272571
Regular,3,115.463725
Regular,3,378.755853
Regular,3,32.320506
Regular,3,112.251513
Regular,3,81.588070
Regular,3,157.567419
Regular,3,295.963027
Regular,3,204.965102
Regular,3,204.692829
Regular,3,205.618143
Regular,3,82.711735
Regular,3,50.930347
Regular,3,203.772858
Regular,3,203.595421
Regular,3,67.029643
Regular,3,292.086992
Regular,3,32.616941
Regular,3,199.466298
Regular,3,380.351175
Regular,3,48.001389
Regular,3,295.084296
Regular,3,295.903875
Regular,3,50.390864
Regular,3,51.142736
Regular,3,201.596933
Regular,3,31.579997
Regular,3,51.380652
Regular,3,49.255056
Regular,3,33.940051
Regular,3,295.920317
Regular,3,48.003652
Regular,3,380.818321
Regular,3,110.423315
Regular,3,161.204648
Regular,3,159.294836
Regular,3,379.082412
Regular,3,67.452622
Regular,3,378.636455
Regular,3,382.802998
Regular,3,63.856479
Regular,3,67.432052
Regular,3,294.535311
Regular,3,48.844437
Regular,3,113.815422
Regular,3,157.546088
Regular,3,200.864825
Regular,3,160.783406
Regular,3,382.492795
Regular,3,49.959553
Regular,3,159.209987
Regular,3,33.698799
Regular,3,206.662053
Regular,3,34.023396
Regular,3,79.193798
Regular,3,156.034257
Regular,3,161.152073
Regular,3,51.159751
Regular,3,158.543076
Regular,3,82.865550
Regular,3,380.222350
Regular,3,32.750853
Regular,3,49.160473
Regular,3,380.084455
Regular,3,63.774131
Regular,3,50.044276
Regular,3,65.202718
Regular,3,32.772996
Regular,3,47.351244
Regular,3,113.727168
Regular,3,206.209056
Regular,3,294.010863
Regular,3,113.099641
Regular,3,205.812913
Regular,3,50.048930
Regular,3,114.634195
Regular,3,155.868374
Regular,3,378.860163
Regular,3,31.592282
Regular,3,380.417007
Regular,3,206.734235
Regular,3,200.266472
Regular,3,51.628516
Regular,3,31.611062
Regular,3,32.132213
Regular,3,205.092850
Regular,3,50.297170
Regular,3,293.382213
Regular,3,291.674408
Regular,3,64.805119
Regular,3,51.343582
Regular,3,111.622097
Regular,3,31.610773
Regular,3,111.918004
Regular,3,206.494525
Regular,3,203.224076
Regular,3,65.365482
Regular,3,200.999652
Regular,3,114.187525
Regular,3,382.312235
Regular,3,110.124506
Regular,3,47.612527
Regular,3,82.221546
Regular,3,64.601749
Regular,3,65.199246
Regular,3,290.133770
Regular,3,82.693943
Regular,3,33.123177
Regular,3,200.238781
Regular,3,379.972747
Regular,3,201.252958
Regular,3,112.122849
Regular,3,50.781063
Regular,3,63.671921
Regular,3,34.125165
Regular,3,206.763419
Regular,3,51.213974
Regular,3,291.303565
Regular,3,158.659259
Regular,3,33.753180
Regular,3,295.461911
Regular,3,112.654534
Regular,3,378.047062
Regular,3,113.597795
Regular,3,66.508564
Regular,3,381.402782
Regular,3,82.904807
Regular,3,32.103833
Regular,3,47.654231
Regular,3,202.661008
Regular,3,82.622440
Regular,3,78.509532
Regular,3,377.252339
Regular,3,201.187830
Regular,3,205.373433
Regular,3,294.464911
Regular,3,377.927067
Regular,3,66.333488
Regular,3,63.475910
Regular,3,290.835895
Regular,3,48.864095
Regular,3,113.271547
Regular,3,67.224603
Regular,3,115.198111
Regular,3,158.104848
Regular,3,32.649434
Regular,3,82.338407
Regular,3,48.533581
Regular,3,33.020121
Regular,3,112.881014
Regular,3,64.238918
Regular,3,293.852551
Regular,3,114.043573
Regular,3,160.911666
Regular,3,376.572286
Regular,3,288.977855
Regular,3,79.330016
Regular,3,48.722002
Regular,3,79.202375
Regular,3,80.718169
Regular,3,65.296095
Regular,3,111.754972
Regular,3,293.829777
Regular,3,293.485798
Regular,3,63.842400
Regular,3,49.291129
Regular,3,381.235882
Regular,3,34.125934
Regular,3,294.122076
Regular,3,204.665600
Regular,3,33.160253
Regular,3,66.722228
Regular,3,157.411830
Regular,3,198.958898
Regular,3,157.339290
Regular,3,81.599406
Regular,3,63.753427
Regular,3,32.220146
Regular,3,81.520307
Regular,3,294.092100
Regular,3,378.399444
Regular,3,64.514465
Regular,3,49.517495
Regular,3,289.261428
Regular,3,379.945888
Regular,3,81.715930
Regular,3,50.813415
Regular,3,207.247159
Regular,3,115.520553
Regular,3,114.500140
Regular,3,79.444761
Regular,3,80.802868
Regular,3,32.241170
Regular,3,81.790982
Regular,3,51.028184
Regular,3,158.808219
Regular,3,82.556261
Regular,3,158.296686
Regular,3,47.929944
Regular,3,288.030499
Regular,3,32.988017
Regular,3,205.796979
Regular,3,206.239174
Regular,3,201.514044
Regular,3,207.082195
Regular,3,112.989876
Regular,3,157.495990
Regular,3,157.450384
Regular,3,380.516341
Regular,3,113.876885
Regular,3,66.110993
Regular,3,32.595480
Regular,3,34.342135
Regular,3,66.599749
Regular,3,110.045236
Regular,3,82.382552
Regular,3,50.284086
Regular,3,51.285619
Regular,3,32.289489
Regular,3,33.668537
Regular,3,160.912077
Regular,3,379.650570
Regular,3,287.064959
Regular,3,51.224356
Regular,3,51.599430
Regular,3,63.403116
Regular,3,114.051466
Regular,3,64.739485
Regular,3,203.325407
Regular,3,294.459901
Regular,3,293.522469
Regular,3,378.537420
Regular,3,49.902755
Regular,3,33.658846
Regular,3,113.105505
Regular,3,115.104891
Regular,3,82.439882
Regular,3,114.903537
Regular,3,290.071252
Regular,3,294.275411
Regular,3,381.420127
Regular,3,66.112833
Regular,3,380.018532
Regular,3,206.431802
Regular,3,379.974896
Regular,3,114.193031
Regular,3,82.617801
Regular,3,206.022958
Regular,3,33.222672
Regular,3,48.812043
Regular,3,48.779777
Regular,3,48.905340
Regular,3,158.914416
Regular,3,80.751625
Regular,3,64.368698
Regular,3,377.918941
Regular,3,50.022011
Regular,3,381.846347
Regular,3,111.628391
Regular,3,50.952986
Regular,3,293.861966
Regular,3,51.536854
Regular,3,65.700735
Regular,3,82.847027
Regular,3,80.520192
Regular,3,81.433516
Regular,3,157.303361
Regular,3,32.285786
Regular,3,158.339824
Regular,3,203.194067
Regular,3,206.328252
Regular,3,112.962273
Regular,3,32.743643
Regular,3,295.607710
Regular,3,67.100922
Regular,3,159.584407
Regular,3,381.519890
Regular,3,47.760671
Regular,3,63.780419
Regular,3,155.754913
Regular,3,51.272792
Regular,3,33.778753
Regular,3,64.661524
Regular,3,294.061659
Regular,3,48.060483
Regular,3,160.192766
Regular,3,32.443075
Regular,3,289.843723
Regular,3,160.783790
Regular,3,158.513750
Regular,3,50.954335
Regular,3,51.029444
Regular,3,79.136376
Regular,3,382.144807
Regular,3,32.761448
Regular,3,32.690632
Regular,3,289.024752
Regular,3,81.479761
Regular,3,82.583332
Regular,3,289.824168
Regular,3,205.740299
Regular,3,288.978394
Regular,3,114.106558
Regular,3,161.010629
Regular,3,155.369770
Regular,3,286.308802
Regular,3,111.907115
Regular,3,159.665825
Regular,3,156.022461
Regular,3,158.918132
Regular,3,285.987000
Regular,3,49.316510
Regular,3,381.163345
Regular,3,80.863682
Regular,3,200.042364
Regular,3,32.653426
Regular,3,204.784629
Regular,3,159.440612
Regular,3,377.957580
Regular,3,111.822480
Regular,3,66.017482
Regular,3,33.879331
Regular,3,199.672467
Regular,3,48.732611
Regular,3,378.025709
Regular,3,65.737264
Regular,3,82.952074
Regular,3,160.760537
Regular,3,115.134564
Regular,3,33.169033
Regular,3,288.543822
Regular,3,160.832631
Regular,3,294.798827
Regular,3,80.814985
Regular,3,382.171194
Regular,3,286.995032
Regular,3,64.788208
Regular,3,201.781361
Regular,3,32.580616
Regular,3,49.113079
Regular,3,379.969806
Regular,3,48.877945
Regular,3,82.173138
Regular,3,161.935914
Regular,3,157.763460
Regular,3,33.595349
Regular,3,295.639739
Regular,3,49.277443
Regular,3,65.245080
Regular,3,32.727221
Regular,3,380.411104
Regular,3,81.584377
Regular,3,111.815441
Regular,3,161.441068
Regular,3,79.249140
Regular,3,50.967687
Regular,3,378.731133
Regular,3,110.378208
Regular,3,381.639076
Regular,3,110.093037
Regular,3,379.847491
Regular,3,63.712982
Regular,3,378.584742
Regular,3,114.359676
Regular,3,32.818362
Regular,3,48.942734
Regular,3,32.412807
Regular,3,65.004813
Regular,3,64.923807
Regular,3,292.474644
Regular,3,66.970710
Regular,3,289.684368
Regular,3,49.402622
Regular,3,82.392917
Regular,3,291.088011
Regular,3,379.864733
Regular,3,80.142504
Regular,3,157.616847
Regular,3,382.377245
Regular,3,48.219864
Regular,3,205.233827
Regular,3,66.131015
Regular,3,32.413858
Regular,3,197.409782
Regular,3,293.954699
Regular,3,78.614742
Regular,3,289.705129
Regular,3,159.678634
Regular,3,113.930167
Regular,3,64.568971
Regular,3,201.960479
Regular,3,33.193705
Regular,3,63.351637
Regular,3,379.972747
Regular,3,48.105924
Regular,3,289.820206
Regular,3,202.570257
Regular,3,199.888724
Regular,3,65.309063
Regular,3,161.181807
Regular,3,65.748689
Regular,3,51.332381
Regular,3,289.177229
Regular,3,31.427555
Regular,3,293.242419
Regular,3,82.547521
Regular,3,80.831561
Regular,3,80.809073
Regular,3,160.886883
Regular,3,158.578479
Regular,3,382.357832
Regular,3,47.849772
Regular,3,82.763010
Regular,3,159.949047
Regular,3,50.789270
Regular,3,112.681998
Regular,3,207.511618
Regular,3,292.670273
Regular,3,377.276961
Regular,3,33.603323
Regular,3,31.528009
Regular,3,381.334539
Regular,3,63.888101
Regular,3,34.138337
Regular,3,380.057909
Regular,3,203.319400
Regular,3,33.749662
Regular,3,113.025013
Regular,3,379.119730
Regular,3,203.887948
Regular,3,204.512572
Regular,3,158.608151
Regular,3,63.737089
Regular,3,159.635640
Regular,3,291.349582
Regular,3,63.637664
Regular,3,160.656175
Regular,3,49.366361
Regular,3,66.404580
Regular,3,32.797399
Regular,3,32.173811
Regular,3,113.245969
Regular,3,204.745219
Regular,3,66.831145
Regular,3,63.583186
Regular,3,112.934835
Regular,3,79.597627
Regular,3,161.676330
Regular,3,160.388767
Regular,3,295.358755
Regular,3,380.644306
Regular,3,79.899032
Regular,3,32.602620
Regular,3,82.762311
Regular,3,67.403732
Regular,3,33.214346
Regular,3,155.786991
Regular,3,111.971833
Regular,3,34.120993
Regular,3,290.716637
Regular,3,49.166028
Regular,3,113.034276
Regular,3,114.078969
Regular,3,288.064688
Regular,3,381.871130
Regular,3,32.736308
Regular,3,203.170707
Regular,3,64.460892
Regular,3,33.323486
Regular,3,158.865622
Regular,3,81.149928
Regular,3,82.882690
Regular,3,206.114378
Regular,3,32.167199
Regular,3,66.628566
Regular,3,291.099723
Regular,3,82.484005
Regular,3,81.743884
Regular,3,206.214916
Regular,3,80.633385
Regular,3,380.261497
Regular,3,32.554601
Regular,3,51.453229
Regular,3,66.474020
Regular,3,202.607384
Regular,3,112.109261
Regular,3,31.594823
Regular,3,48.766160
Regular,3,287.388088
Regular,3,113.112306
Regular,3,377.894697
Regular,3,81.661442
Regular,3,32.949462
Regular,3,379.870775
Regular,3,160.138776
Regular,3,205.818904
Regular,3,379.336290
Regular,3,81.606191
Regular,3,48.906991
Regular,3,206.054398
Regular,3,112.050883
Regular,3,201.254596
Regular,3,112.719190
Regular,3,31.559603
Regular,3,50.730257
Regular,3,50.637615
Regular,3,113.769321
Regular,3,158.273337
Regular,3,65.612388
Regular,3,156.007999
Regular,3,114.669702
Regular,3,199.249714
Regular,3,51.381007
Regular,3,64.453079
Regular,3,158.631384
Regular,3,113.059618
Regular,3,294.269927
Regular,3,287.893538
Regular,3,379.810588
Regular,3,34.168352
Regular,3,79.701575
Regular,3,207.072522
Regular,3,34.085152
Regular,3,50.134651
Regular,3,161.064594
Regular,3,112.400444
Regular,3,206.114378
Regular,3,81.487851
Regular,3,207.152645
Regular,3,292.604033
Regular,3,379.726762
Regular,3,31.475306
Regular,3,287.963735
Regular,3,377.893289
Regular,3,64.547533
Regular,3,379.968734
Regular,3,200.428213
Regular,3,112.663112
Regular,3,206.024597
Regular,3,378.702118
Regular,3,33.212637
Regular,3,33.804255
Regular,3,159.080290
Regular,3,33.145113
Regular,3,82.350004
Regular,3,286.803085
Regular,3,295.408957
Regular,3,63.497446
Regular,3,113.753072
Regular,3,64.715677
Regular,3,381.920593
Regular,3,64.480651
Regular,3,199.976561
Regular,3,380.654401
Regular,3,51.538225
Regular,3,293.089119
Regular,3,206.113967
Regular,3,293.250460
Regular,3,63.704717
Regular,3,378.523319
Regular,3,51.281540
Regular,3,33.165083
Regular,3,157.804719
Regular,3,380.736010
Regular,3,48.987553
Regular,3,112.344006
Regular,3,158.162462
Regular,3,287.886780
Regular,3,83.378956
Regular,3,47.852627
Regular,3,380.247490
Regular,3,81.628701
Regular,3,378.341344
Regular,3,49.263497
Regular,3,82.514010
Regular,3,51.261685
Regular,3,67.362049
Regular,3,33.188949
Regular,3,293.633052
Regular,3,32.594918
Regular,3,51.541635
Regular,3,287.047047
Regular,3,47.890656
Regular,3,159.657613
Regular,3,156.064664
Regular,3,111.309644
Regular,3,83.215771
Regular,3,160.341060
Regular,3,82.760285
Regular,3,64.946909
Regular,3,32.167700
Regular,3,201.774213
Regular,3,379.174940
Regular,3,157.936187
Regular,3,157.962274
Regular,3,114.961486
Regular,3,155.380642
Regular,3,113.716982
Regular,3,81.978511
Regular,3,80.091329
Regular,3,51.102572
Regular,3,158.618909
Regular,3,51.199389
Regular,3,158.780833
Regular,3,65.129183
Regular,3,48.724636
Regular,3,158.706912
Regular,3,66.255334
Regular,3,111.119600
Regular,3,64.825690
Regular,3,49.318771
Regular,3,206.599981
Regular,3,378.143385
Regular,3,112.168254
Regular,3,201.614610
Regular,3,31.532228
Regular,3,47.906144
Regular,3,286.923471
Regular,3,33.977569
Regular,3,33.994832
Regular,3,48.637948
Regular,3,50.228317
Regular,3,51.682894
Regular,3,66.312892
Regular,3,161.315596
Regular,3,81.550286
Regular,3,380.027972
Regular,3,80.817732
Regular,3,63.885528
Regular,3,205.537571
Regular,3,65.389565
Regular,3,63.786544
Regular,3,290.332234
Regular,3,379.137846
Regular,3,111.342920
Regular,3,66.485508
Regular,3,32.103871
Regular,3,113.862199
Regular,3,81.787565
Regular,3,290.210934
Regular,3,51.050442
Regular,3,34.116993
Regular,3,79.384084
Regular,3,378.006624
Regular,3,31.534771
Regular,3,378.735419
Regular,3,65.718046
Regular,3,286.067734
Regular,3,294.747806
Regular,3,47.952935
Regular,3,287.169481
Regular,3,51.375430
Regular,3,110.245686
Regular,3,83.035877
Regular,3,202.173214
Regular,3,201.829783
Regular,3,287.896306
Regular,3,288.121643
Regular,3,50.161028
Regular,3,110.272414
Regular,3,293.871566
Regular,3,290.509959
Regular,3,203.197817
Regular,3,293.419994
Regular,3,48.887883
Regular,3,161.432689
Regular,3,64.082850
Regular,3,49.888496
Regular,3,286.556275
Regular,3,82.863490
Regular,3,293.011426
Regular,3,48.729985
Regular,3,378.799775
Regular,3,293.498827
Regular,3,49.320218
Regular,3,66.090013
Regular,3,64.263095
Regular,3,49.649176
Regular,3,82.554882
Regular,3,31.628128
Regular,3,202.883736
Regular,3,378.557559
Regular,3,157.474607
Regular,3,63.865590
Regular,3,32.282370
Regular,3,31.443875
Regular,3,295.451265
Regular,3,157.965650
Regular,3,34.168151
Regular,3,82.093215
Regular,3,82.746124
Regular,3,110.371336
Regular,3,109.942016
Regular,3,155.342391
Regular,3,83.295725
Regular,3,65.015826
Regular,3,288.639995
Regular,3,293.915542
Regular,3,50.874692
Regular,3,33.306272
Regular,3,291.627670
Regular,3,50.605552
Regular,3,290.068209
Regular,3,203.895941
Regular,3,51.592803
Regular,3,160.787355
Regular,3,378.088285
Regular,3,381.346021
Regular,3,48.051598
Regular,3,111.416959
Regular,3,378.946508
Regular,3,288.754855
Regular,3,66.388287
Regular,3,47.908799
Regular,3,64.568971
Regular,3,51.252974
Regular,3,110.543488
Regular,3,377.617346
Regular,3,34.062334
Regular,3,31.482097
Regular,3,65.828342
Regular,3,159.678385
Regular,3,113.742968
Regular,3,199.252186
Regular,3,381.279672
Regular,3,50.339386
Regular,3,110.108534
Regular,3,82.620620
Regular,3,160.084339
Regular,3,113.974856
Regular,3,379.207199
Regular,3,157.325620
Regular,3,378.999284
Regular,3,201.713572
Regular,3,33.831684
Regular,3,48.893099
Regular,3,32.334071
Regular,3,48.725376
Regular,3,65.778789
Regular,3,33.091205
Regular,3,381.136960
Regular,3,156.224857
Regular,3,289.109323
Regular,3,65.756843
Regular,3,51.178807
Regular,3,82.273119
Regular,3,33.268587
Regular,3,377.649417
Regular,3,295.672240
Regular,3,378.616119
Regular,3,111.007539
Regular,3,206.652388
Regular,3,157.722157
Regular,3,160.730450
Regular,3,161.670509
Regular,3,157.832827
Regular,3,66.949289
Regular,3,109.737773
Regular,3,50.050526
Regular,3,161.356575
Regular,3,381.144711
Regular,3,382.023353
Regular,3,293.018970
Regular,3,31.676443
Regular,3,51.666509
Regular,3,206.916990
Regular,3,49.115284
Regular,3,34.036851
Regular,3,32.485845
Regular,3,33.981842
Regular,3,206.141266
Regular,3,379.943423
Regular,3,80.225464
Regular,3,378.085933
Regular,3,382.554246
Regular,3,158.757410
Regular,3,380.523654
Regular,3,31.475684
Regular,3,378.579203
Regular,3,48.922681
Regular,3,82.411600
Regular,3,49.313648
Regular,3,114.398581
Regular,3,64.466765
Regular,3,161.037966
Regular,3,111.164680
Regular,3,48.877443
Regular,3,110.303259
Regular,3,110.218870
Regular,3,382.472501
Regular,3,65.868618
Regular,3,65.637197
Regular,3,65.272937
Regular,3,379.725869
Regular,3,63.667018
Regular,3,157.594478
Regular,3,80.948767
Regular,3,83.074430
Regular,3,380.211812
Regular,3,79.191991
Regular,3,288.136327
Regular,3,114.262051
Regular,3,81.494746
Regular,3,200.022078
Regular,3,32.636551
Regular,3,381.990757
Regular,3,206.912709
Regular,3,161.558207
Regular,3,51.451140
Regular,3,33.219295
Regular,3,48.724274
Regular,3,49.887389
Regular,3,66.159403
Regular,3,161.121664
Regular,3,31.482917
Regular,3,288.754992
Regular,3,67.448673
Regular,3,31.606574
Regular,3,82.947408
Regular,3,65.643208
Regular,3,81.517152
Regular,3,205.670220
Regular,3,294.172136
Regular,3,160.456968
Regular,3,82.930233
Regular,3,205.665339
Regular,3,33.009358
Regular,3,377.351594
Regular,3,31.518435
Regular,3,65.160183
Regular,3,110.908871
Regular,3,64.608768
Regular,3,113.309584
Regular,3,63.811313
Regular,3,114.329233
Regular,3,83.144803
Regular,3,79.399716
Regular,3,32.363347
Regular,3,79.049151
Regular,3,82.502671
Regular,3,291.078171
Regular,3,79.408978
Regular,3,82.907223
Regular,3,289.123910
Regular,3,49.695000
Regular,3,82.752295
Regular,3,380.017532
Regular,3,294.280557
Regular,3,32.119004
Regular,3,81.008347
Regular,3,82.676095
Regular,3,294.807212
Regular,3,64.637728
Regular,3,161.066845
Regular,3,49.252071
Regular,3,156.942836
Regular,3,378.937910
Regular,3,67.492511
Regular,3,292.374545
Regular,3,378.772833
Regular,3,201.697237
Regular,3,33.845126
Regular,3,161.008278
Regular,3,201.555000
Regular,3,379.419517
Regular,3,63.857239
Regular,3,48.824341
Regular,3,161.684924
Regular,3,294.724309
Regular,3,295.467580
Regular,3,33.519009
Regular,3,290.062265
