state_id,scenario_id,L,method,impl,wall_s,n_obj_calls,first_action,best_total,rep,gap_vs_enum,first_action_match
50yr_0180m_h411_step78,50yr_0180m_h411,2,ENUM,deployed,0.000654738862067461,72,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,2,ENUM,vectorized,8.9982058852911e-05,72,2,1.3153899919300143,,,
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,deployed,0.018651872873306274,2200,2,1.3153899919300143,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,vectorized,0.008368832059204578,2200,2,1.3153899919300143,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,deployed,0.018578555900603533,2200,2,1.3153899919300143,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,vectorized,0.008379607927054167,2200,2,1.3153899919300143,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,deployed,0.01847823499701917,2200,2,1.3153899919300143,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,GA,vectorized,0.008304293034598231,2200,2,1.3153899919300143,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,deployed,0.005535806063562632,660,2,1.3153899919300143,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,vectorized,0.0003715171478688717,660,2,1.3153899919300143,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,deployed,0.005542038939893246,660,2,1.3153899919300143,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,vectorized,0.0003487218637019396,660,2,1.3153899919300143,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,deployed,0.005576797993853688,660,2,1.3153899919300143,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,2,PSO,vectorized,0.0003863479942083359,660,2,1.3153899919300143,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,ENUM,deployed,0.006718056974932551,648,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,3,ENUM,vectorized,0.00020264112390577793,648,2,1.971444455793379,,,
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,deployed,0.030534838093444705,3600,2,1.971444455793379,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,vectorized,0.009477724088355899,3600,2,1.971444455793379,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,deployed,0.02673398214392364,3300,2,1.971444455793379,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,vectorized,0.009446326177567244,3600,2,1.971444455793379,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,deployed,0.03549680905416608,4200,2,1.971444455793379,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,GA,vectorized,0.010113107971847057,3600,2,1.971444455793379,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,deployed,0.008684620028361678,990,2,1.971444455793379,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,vectorized,0.0005021400284022093,990,2,1.971444455793379,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,deployed,0.008950062096118927,1080,2,1.971444455793379,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,vectorized,0.0004821771290153265,1080,2,1.971444455793379,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,deployed,0.009655014146119356,1170,2,1.971444455793379,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,3,PSO,vectorized,0.00047357194125652313,1080,2,1.971444455793379,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,ENUM,deployed,0.3208260608371347,38880,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,5,ENUM,vectorized,0.001950772013515234,38880,2,3.2800119933998815,,,
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,deployed,0.06799145182594657,8500,2,3.2800119933998815,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,vectorized,0.008838584180921316,5500,1,3.1343700261777525,0,0.14564196722212897,0
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,deployed,0.06292237294837832,8000,2,3.2800119933998815,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,vectorized,0.012172315968200564,7500,2,3.2800119933998815,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,deployed,0.06315596611239016,8000,2,3.2800119933998815,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,GA,vectorized,0.012183160986751318,7500,2,3.2800119933998815,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,deployed,0.014894020045176148,1800,2,3.2800119933998815,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,vectorized,0.0006587759125977755,1650,2,3.2800119933998815,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,deployed,0.022071510087698698,2700,1,3.1994655973363755,1,0.080546396063506,0
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,vectorized,0.001156509853899479,3150,2,3.2800119933998815,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,deployed,0.02201595692895353,2700,1,3.1994655973363755,2,0.080546396063506,0
50yr_0180m_h411_step78,50yr_0180m_h411,5,PSO,vectorized,0.0012626410461962223,3450,2,3.2800119933998815,2,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,ENUM,deployed,2.2623470867983997,279936,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,6,ENUM,vectorized,0.013280590064823627,279936,2,3.9323613916679205,,,
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,deployed,0.06112787686288357,7800,2,3.9323613916679205,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,vectorized,0.01320223999209702,9600,2,3.9323613916679205,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,deployed,0.06574588711373508,8400,2,3.9323613916679205,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,vectorized,0.013294349191710353,9600,2,3.9323613916679205,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,deployed,0.14477985096164048,18600,1,3.856852267599999,2,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,GA,vectorized,0.014003270072862506,10200,1,3.856852267599999,2,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,deployed,0.048613025806844234,5940,2,3.8557617621121314,0,0.07659962955578914,1
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,vectorized,0.0014039869420230389,3780,1,3.856852267599999,0,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,deployed,0.02850460889749229,3420,1,3.856852267599999,1,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,vectorized,0.001721635926514864,4860,1,3.856852267599999,1,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,deployed,0.02501444099470973,3060,1,3.794639861428671,2,0.13772153023924938,0
50yr_0180m_h411_step78,50yr_0180m_h411,6,PSO,vectorized,0.0011290998663753271,3060,1,3.856852267599999,2,0.07550912406792154,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,ENUM,deployed,16.298592200037092,1959552,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,7,ENUM,vectorized,0.11305835004895926,1959552,2,4.583256072468664,,,
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,deployed,0.09707732405513525,11900,2,4.583256072468664,0,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,vectorized,0.022989408811554313,17500,1,4.448542317330167,0,0.13471375513849715,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,deployed,0.08666818798519671,10500,2,4.583256072468664,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,vectorized,0.016239920863881707,12600,2,4.583256072468664,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,deployed,0.10372595908120275,12600,1,4.514559216750471,2,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,GA,vectorized,0.014502764912322164,11900,1,4.514559216750471,2,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,deployed,0.03197830216959119,3780,1,4.514559216750471,0,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,vectorized,0.002615018980577588,7350,1,4.514559216750471,0,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,deployed,0.041585294995456934,4830,2,4.583256072468664,1,0.0,1
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,vectorized,0.0023796099703758955,6720,2,4.5107298244102445,1,0.0725262480584199,1
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,deployed,0.03161243908107281,3780,1,4.514559216750471,2,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,7,PSO,vectorized,0.0017209718935191631,5040,1,4.514559216750471,2,0.06869685571819328,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,ENUM,deployed,112.63759834691882,13436928,2,,,,
50yr_0180m_h411_step78,50yr_0180m_h411,8,ENUM,vectorized,0.7909721150062978,13436928,2,5.232513624539696,,,
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,deployed,0.10534178698435426,13600,1,5.172556979894335,0,0.059956644645361656,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,vectorized,0.014463780913501978,13600,1,5.172556979894335,0,0.059956644645361656,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,deployed,0.14877616590820253,19200,1,5.116030113819333,1,0.11648351072036345,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,vectorized,0.0126432990655303,12000,1,5.172556979894335,1,0.059956644645361656,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,deployed,0.11135239689610898,14400,1,5.172556979894335,2,0.059956644645361656,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,GA,vectorized,0.016095923027023673,15200,1,5.116030113819333,2,0.11648351072036345,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,deployed,0.03295909985899925,4080,2,5.170355955572068,0,0.06215766896762798,1
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,vectorized,0.0019613620825111866,6000,2,5.0553899919300145,0,0.1771236326096819,1
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,deployed,0.04091282398439944,5040,2,5.170355955572068,1,0.06215766896762798,1
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,vectorized,0.0016801459714770317,5040,1,5.116030113819333,1,0.11648351072036345,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,deployed,0.03524755593389273,4320,1,5.0768522676,2,0.15566135693969674,0
50yr_0180m_h411_step78,50yr_0180m_h411,8,PSO,vectorized,0.001792648108676076,5520,1,5.116030113819333,2,0.11648351072036345,0
50yr_0180m_h411_step117,50yr_0180m_h411,1,ENUM,deployed,0.0001462879590690136,6,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,1,ENUM,vectorized,0.00012074480764567852,6,0,0.65,,,
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,deployed,0.011251961113885045,1100,0,0.65,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,vectorized,0.007298831827938557,1100,0,0.65,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,deployed,0.009616605006158352,1100,0,0.65,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,vectorized,0.007272511953487992,1100,0,0.65,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,deployed,0.009608956053853035,1100,0,0.65,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,GA,vectorized,0.007315167924389243,1100,0,0.65,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,deployed,0.002892534015700221,330,0,0.65,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,vectorized,0.00028670881874859333,330,0,0.65,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,deployed,0.0027554139960557222,330,0,0.65,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,vectorized,0.00024971412494778633,330,0,0.65,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,deployed,0.002736372873187065,330,0,0.65,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,1,PSO,vectorized,0.00023908494040369987,330,0,0.65,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,ENUM,deployed,0.0006146840751171112,72,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,2,ENUM,vectorized,8.387002162635326e-05,72,0,1.3,,,
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,deployed,0.01826921198517084,2200,0,1.3,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,vectorized,0.008364691864699125,2200,0,1.3,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,deployed,0.017970506101846695,2200,0,1.3,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,vectorized,0.009134009946137667,2400,0,1.3,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,deployed,0.018363689072430134,2200,0,1.3,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,GA,vectorized,0.008336224826052785,2200,0,1.3,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,deployed,0.00583999021910131,720,0,1.3,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,vectorized,0.0004339509177953005,780,0,1.3,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,deployed,0.006011222954839468,720,0,1.3,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,vectorized,0.0004128781147301197,780,0,1.3,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,deployed,0.005321254953742027,660,0,1.3,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,2,PSO,vectorized,0.0004035199526697397,720,0,1.3,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,ENUM,deployed,0.00572858308441937,648,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,3,ENUM,vectorized,0.0001860691700130701,648,0,1.9500000000000002,,,
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,deployed,0.031267869053408504,3600,0,1.9500000000000002,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,vectorized,0.009769533993676305,3600,0,1.9500000000000002,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,deployed,0.02633238211274147,3300,0,1.9500000000000002,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,vectorized,0.010383615968748927,3900,0,1.9500000000000002,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,deployed,0.032524120062589645,3900,0,1.9500000000000002,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,GA,vectorized,0.008854047860950232,3300,0,1.9500000000000002,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,deployed,0.008006644900888205,990,0,1.9500000000000002,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,vectorized,0.000639971811324358,1350,1,1.8820696262217136,0,0.06793037377828659,0
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,deployed,0.0079527641646564,990,0,1.9500000000000002,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,vectorized,0.0005579250864684582,1260,0,1.9500000000000002,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,deployed,0.00938728405162692,1170,0,1.9500000000000002,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,3,PSO,vectorized,0.0005034739151597023,1170,0,1.9500000000000002,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,ENUM,deployed,0.341349583119154,38880,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,5,ENUM,vectorized,0.00193699705414474,38880,0,3.25,,,
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,deployed,0.05494600790552795,7000,0,3.25,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,vectorized,0.012998027028515935,8000,0,3.184921626374252,0,0.06507837362574787,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,deployed,0.062342114048078656,8000,0,3.25,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,vectorized,0.012116722064092755,7500,0,3.184921626374252,1,0.06507837362574787,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,deployed,0.05134343495592475,6500,0,3.25,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,GA,vectorized,0.009683188982307911,6000,0,3.25,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,deployed,0.0156865029130131,1950,0,3.25,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,vectorized,0.0008187280036509037,2100,0,3.184335917633681,0,0.06566408236631904,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,deployed,0.01968867680989206,2400,0,3.25,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,vectorized,0.0008667970541864634,2250,0,3.25,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,deployed,0.01696995599195361,2100,0,3.25,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,5,PSO,vectorized,0.0007792420219630003,2100,0,3.25,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,ENUM,deployed,2.391393778845668,279936,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,6,ENUM,vectorized,0.01308830501511693,279936,0,3.9,,,
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,deployed,0.07973155612125993,10200,0,3.9,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,vectorized,0.013264833018183708,9600,0,3.9,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,deployed,0.1643948529381305,21000,0,3.8364324873155637,1,0.06356751268443617,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,vectorized,0.017024283995851874,12000,0,3.9,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,deployed,0.08984604198485613,11400,0,3.9,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,GA,vectorized,0.013176916865631938,9600,0,3.9,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,deployed,0.022225281922146678,2700,0,3.9,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,vectorized,0.0010366358328610659,2880,0,3.9,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,deployed,0.020517959026619792,2520,0,3.9,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,vectorized,0.0010206459555774927,2880,0,3.9,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,deployed,0.020484873093664646,2520,0,3.9,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,6,PSO,vectorized,0.0010191239416599274,2880,0,3.9,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,ENUM,deployed,16.890895580872893,1959552,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,7,ENUM,vectorized,0.11077476618811488,1959552,0,4.55,,,
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,deployed,0.08455783198587596,10500,0,4.55,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,vectorized,0.02076059696264565,16800,0,4.487775880610301,0,0.06222411938969863,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,deployed,0.07666448689997196,9800,0,4.55,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,vectorized,0.016117827035486698,13300,0,4.486179050856945,1,0.06382094914305458,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,deployed,0.12110603600740433,15400,0,4.487775880610301,2,0.06222411938969863,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,GA,vectorized,0.017091677989810705,14000,0,4.487775880610301,2,0.06222411938969863,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,deployed,0.024090410908684134,2940,0,4.55,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,vectorized,0.0010952739976346493,3150,0,4.55,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,deployed,0.027134432923048735,3360,0,4.55,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,vectorized,0.0012249518185853958,3570,0,4.55,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,deployed,0.023791172076016665,2940,0,4.55,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,7,PSO,vectorized,0.0010744058527052402,3150,0,4.486179050856945,2,0.06382094914305458,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,ENUM,deployed,160.77627312787808,13436928,0,,,,
50yr_0180m_h411_step117,50yr_0180m_h411,8,ENUM,vectorized,1.2450953060761094,13436928,0,5.2,,,
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,deployed,0.13694470608606935,15200,0,5.2,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,vectorized,0.01472017401829362,12000,0,5.0577758806103015,0,0.1422241193896987,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,deployed,0.10415061586536467,12000,0,5.2,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,vectorized,0.03313706419430673,26400,0,5.139031051009484,1,0.0609689489905163,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,deployed,0.12261651596054435,14400,0,5.2,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,GA,vectorized,0.019278869964182377,16800,0,5.2,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,deployed,0.029093545861542225,3360,0,5.2,0,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,vectorized,0.0013910999987274408,3840,0,5.137056506020801,0,0.06294349397919952,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,deployed,0.0380084621720016,4320,0,5.2,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,vectorized,0.001559142954647541,4320,0,5.2,1,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,deployed,0.03333964804187417,3840,0,5.2,2,0.0,1
50yr_0180m_h411_step117,50yr_0180m_h411,8,PSO,vectorized,0.0013650290202349424,3840,0,5.2,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,ENUM,deployed,0.00013694795779883862,6,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,1,ENUM,vectorized,7.12280161678791e-05,6,0,0.65,,,
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,deployed,0.012823895085602999,1100,0,0.65,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,vectorized,0.008090103045105934,1100,0,0.65,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,deployed,0.012746918946504593,1100,0,0.65,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,vectorized,0.008066968061029911,1100,0,0.65,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,deployed,0.012660188833251595,1100,0,0.65,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,GA,vectorized,0.00805847393348813,1100,0,0.65,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,deployed,0.003747527953237295,330,0,0.65,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,vectorized,0.00029661389999091625,330,0,0.65,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,deployed,0.003696888918057084,330,0,0.65,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,vectorized,0.00026615895330905914,330,0,0.65,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,deployed,0.0037108350079506636,330,0,0.65,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,1,PSO,vectorized,0.0002683349885046482,330,0,0.65,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,ENUM,deployed,0.0008168939966708422,72,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,2,ENUM,vectorized,9.673694148659706e-05,72,0,1.3,,,
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,deployed,0.02215106412768364,2200,0,1.3,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,vectorized,0.009032540023326874,2200,0,1.3,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,deployed,0.02217658283188939,2200,0,1.3,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,vectorized,0.008967036847025156,2200,0,1.3,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,deployed,0.02303237305022776,2200,0,1.3,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,GA,vectorized,0.009045260958373547,2200,0,1.3,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,deployed,0.0067334899213165045,660,0,1.3,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,vectorized,0.0004458341281861067,720,0,1.3,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,deployed,0.007191265933215618,720,0,1.3,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,vectorized,0.00040406500920653343,720,0,1.3,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,deployed,0.007679913891479373,720,0,1.3,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,2,PSO,vectorized,0.0004501598887145519,780,0,1.3,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,ENUM,deployed,0.006508346879854798,648,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,3,ENUM,vectorized,0.00013588601723313332,648,0,1.9500000000000002,,,
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,deployed,0.031942042987793684,3300,0,1.9500000000000002,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,vectorized,0.009274634066969156,3300,0,1.9500000000000002,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,deployed,0.03183581796474755,3300,0,1.9500000000000002,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,vectorized,0.010165489977225661,3600,0,1.9500000000000002,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,deployed,0.031676971120759845,3300,0,1.9500000000000002,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,GA,vectorized,0.011244697961956263,3900,0,1.9500000000000002,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,deployed,0.012038540095090866,1260,0,1.9500000000000002,0,0.0,1
