scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-w10.31,8.162073169389865,10,58,35,0,32.219776759411324,0,,,1.5108731880318373
30yr_0060m_h214,30,0060,,1,GA-w10.31,8.161419248873278,10,65,38,0,32.566177965953926,0,,,1.5930957910604775
20yr_0180m_h435,20,0180,,1,GA-w10.31,8.069428608284683,10,129,52,0,63.204139172305126,0,,,2.992213487159461
50yr_0360m_h678,50,0360,,1,GA-w10.31,8.08728329297213,14,274,56,0,110.4138148991552,0,,,5.317319273948669
10yr_0180m_h385,10,0180,,1,GA-w10.31,8.06886783064758,10,136,29,0,62.202219754497364,0,,,3.0276839998550713
20yr_1440m_h1149,20,1440,,1,GA-w10.31,8.074144191351023,48,310,73,0,381.4497186742797,0,,,17.45691016316414
20yr_0060m_h216,20,0060,,1,GA-w10.31,8.190911937158917,10,60,35,0,32.25196747317242,0,,,1.6883240269962698
10yr_0240m_h515,10,0240,,1,GA-w10.31,8.090079978246086,10,161,28,0,77.45875128254548,0,,,3.4607963270973414
20yr_0120m_h366,20,0120,,1,GA-w10.31,8.08001272321762,10,91,51,0,48.64332027018046,0,,,2.4039542509708554
10yr_1080m_h1061,10,1080,,1,GA-w10.31,8.08247492902531,28,261,45,0,290.1894306348806,0,,,13.269834832055494
100yr_0720m_h964,100,0720,,1,GA-w10.31,8.076852184009695,32,397,68,0,202.29612821170974,0,,,9.792580988956615
100yr_0540m_h862,100,0540,,1,GA-w10.31,8.075858790911084,22,370,71,0,157.86675693281182,0,,,7.987164434045553
30yr_0720m_h988,30,0720,,1,GA-w10.31,8.074873861042116,34,306,65,0,201.20014987685002,0,,,9.598158963955939
100yr_1440m_h1202,100,1440,,1,GA-w10.31,8.072276300507042,64,404,105,0,384.498005242468,0,,,17.983036767924204
10yr_0180m_h429,10,0180,,1,GA-w10.31,8.06534942657393,10,127,34,0,62.35745358336846,0,,,3.2017296268604696
80yr_0240m_h578,80,0240,,1,GA-w10.31,8.094676436300315,10,194,76,0,80.17784069404408,0,,,4.029658037004992
80yr_1440m_h1188,80,1440,,1,GA-w10.31,8.087562199369671,46,409,77,0,385.31635245933774,0,,,17.84612513286993
80yr_0720m_h952,80,0720,,1,GA-w10.31,8.066296494339719,18,409,36,0,200.83544969692565,0,,,9.639232623158023
100yr_0240m_h602,100,0240,,1,GA-w10.31,8.089965724938368,16,192,83,0,82.55752913031516,0,,,4.014230956090614
100yr_0240m_h549,100,0240,,1,GA-w10.31,8.110089264412915,10,211,80,0,82.39590704501573,0,,,4.034280497115105
100yr_0120m_h322,100,0120,,1,GA-w10.31,8.623452384979915,10,113,68,0,51.78592761432608,0,,,2.298298619920388
100yr_0180m_h465,100,0180,,1,GA-w10.31,8.080996711872471,14,162,72,0,65.71895396797649,0,,,3.356162694049999
30yr_0240m_h619,30,0240,,1,GA-w10.31,8.088060421581899,16,168,66,0,80.30054212612694,0,,,3.8167545651085675
50yr_0240m_h616,50,0240,,1,GA-w10.31,8.075750524589482,16,180,72,0,80.79259795815952,0,,,4.0101040550507605
50yr_1080m_h1083,50,1080,,1,GA-w10.31,8.067525347969763,28,396,47,0,291.8133841148557,0,,,14.38481928082183
100yr_0240m_h585,100,0240,,1,GA-w10.31,8.101564407467375,10,196,85,0,79.28797095564687,0,,,4.156147859990597
100yr_0120m_h277,100,0120,,1,GA-w10.31,8.13145794829979,10,137,60,0,50.3644408682228,0,,,2.573279812000692
10yr_0360m_h672,10,0360,,1,GA-w10.31,8.08024507592709,10,207,24,0,107.52870167353623,0,,,5.785033467924222
80yr_0060m_h246,80,0060,,1,GA-w10.31,8.507447531335584,10,73,44,0,33.59737236754232,0,,,1.5628228760324419
20yr_0240m_h588,20,0240,,1,GA-w10.31,8.109853385461056,10,169,49,0,77.6562222673553,0,,,4.3338653850369155
