scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-w10.35,7.370962553173985,10,63,33,0,32.553574088053075,0,,,1.4437705408781767
30yr_0060m_h214,30,0060,,1,GA-w10.35,7.369259280873047,10,69,36,0,32.88479495830799,0,,,1.7020040389616042
20yr_0180m_h435,20,0180,,1,GA-w10.35,7.249200023603497,14,149,40,0,63.11716055138014,0,,,2.8400865509174764
50yr_0360m_h678,50,0360,,1,GA-w10.35,7.203101507164436,18,298,42,0,111.49442954129577,0,,,5.255749140866101
10yr_0180m_h385,10,0180,,1,GA-w10.35,7.144805591631495,10,155,19,0,62.735700037447515,0,,,3.007236392935738
20yr_1440m_h1149,20,1440,,1,GA-w10.35,7.1577678219961705,76,337,63,0,381.2110767895118,0,,,17.57641403307207
20yr_0060m_h216,20,0060,,1,GA-w10.35,7.4460791355234335,10,66,33,0,32.65150714327403,0,,,1.679780072066933
10yr_0240m_h515,10,0240,,1,GA-w10.35,7.149208396692626,10,184,16,0,78.10573353893011,0,,,3.6905696750618517
20yr_0120m_h366,20,0120,,1,GA-w10.35,7.233006215200138,14,108,41,0,47.962513392919185,0,,,2.2708541948813945
10yr_1080m_h1061,10,1080,,1,GA-w10.35,7.181865181466446,56,275,48,0,290.0547713145698,0,,,13.552959335036576
100yr_0720m_h964,100,0720,,1,GA-w10.35,7.181309236834386,52,411,60,0,203.18741895870735,0,,,9.658476927084848
100yr_0540m_h862,100,0540,,1,GA-w10.35,7.159851330220003,32,374,69,0,157.86239002832656,0,,,7.752681613899767
30yr_0720m_h988,30,0720,,1,GA-w10.35,7.171923388353218,54,323,53,0,200.77841676949816,0,,,9.43578375596553
100yr_1440m_h1202,100,1440,,1,GA-w10.35,7.188486028174193,100,409,92,0,383.31386061578576,0,,,17.928942068014294
10yr_0180m_h429,10,0180,,1,GA-w10.35,7.196955145283569,10,150,20,0,63.0664197966758,0,,,3.0656506170053035
80yr_0240m_h578,80,0240,,1,GA-w10.35,7.208308932631153,16,204,70,0,80.67481731921316,0,,,4.291998989880085
80yr_1440m_h1188,80,1440,,1,GA-w10.35,7.176434447806256,92,418,84,0,384.4883880559395,0,,,21.272482954896986
80yr_0720m_h952,80,0720,,1,GA-w10.35,7.168237009392149,44,421,44,0,203.34016920330652,0,,,27.171663992805406
100yr_0240m_h602,100,0240,,1,GA-w10.35,7.157641744271528,22,199,80,0,81.73823119837967,0,,,11.106430405052379
100yr_0240m_h549,100,0240,,1,GA-w10.35,7.235306421435239,12,231,68,0,81.79475050681813,0,,,11.207176083000377
100yr_0120m_h322,100,0120,,1,GA-w10.35,7.204331748451484,10,122,64,0,50.924843679062015,0,,,6.670976389897987
100yr_0180m_h465,100,0180,,1,GA-w10.35,7.1590160861246925,16,170,68,0,66.61501985082324,0,,,9.096244310028851
30yr_0240m_h619,30,0240,,1,GA-w10.35,7.21232677728056,20,177,61,0,79.66613936963745,0,,,11.187682443996891
50yr_0240m_h616,50,0240,,1,GA-w10.35,7.204395828556521,22,188,68,0,80.21597451248368,0,,,11.137770045083016
50yr_1080m_h1083,50,1080,,1,GA-w10.35,7.191027332440689,56,414,52,0,293.09374054291357,0,,,40.84742279397324
100yr_0240m_h585,100,0240,,1,GA-w10.35,7.2181705450022084,16,213,75,0,81.6719822334297,0,,,11.54282167297788
100yr_0120m_h277,100,0120,,1,GA-w10.35,7.291218827832607,10,144,55,0,50.70120069060384,0,,,6.797714233165607
10yr_0360m_h672,10,0360,,1,GA-w10.35,7.20165344013783,26,214,31,0,108.44529447823649,0,,,15.210095260059461
80yr_0060m_h246,80,0060,,1,GA-w10.35,7.749920249378413,10,76,43,0,34.04908983229758,0,,,4.640768443932757
20yr_0240m_h588,20,0240,,1,GA-w10.35,7.144737135323379,16,183,41,0,78.77261717113146,0,,,11.0641936941538
