scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-c03,10,0,0,0,0,44.370000000000005,1,,,1.19461007299833
30yr_0060m_h214,30,0060,,1,GA-c03,10,0,0,0,0,44.370000000000005,1,,,1.206846462097019
20yr_0180m_h435,20,0180,,1,GA-c03,10,0,0,0,0,90.27000000000001,1,,,2.7069690490607172
50yr_0360m_h678,50,0360,,1,GA-c03,10,0,0,0,0,159.12,1,,,4.5963355449493974
10yr_0180m_h385,10,0180,,1,GA-c03,10,0,0,0,0,90.27000000000001,1,,,2.458039215998724
20yr_1440m_h1149,20,1440,,1,GA-c03,10,0,0,0,0,572.22,1,,,16.22881581191905
20yr_0060m_h216,20,0060,,1,GA-c03,10,0,0,0,0,44.370000000000005,1,,,1.477067211875692
10yr_0240m_h515,10,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.035544736078009
20yr_0120m_h366,20,0120,,1,GA-c03,10,0,0,0,0,67.32,1,,,2.0948326108045876
10yr_1080m_h1061,10,1080,,1,GA-c03,10,0,0,0,0,434.5199999999999,1,,,12.307111677946523
100yr_0720m_h964,100,0720,,1,GA-c03,10,0,0,0,0,296.82,1,,,8.606543994043022
100yr_0540m_h862,100,0540,,1,GA-c03,10,0,0,0,0,227.96999999999997,1,,,6.443762599956244
30yr_0720m_h988,30,0720,,1,GA-c03,10,0,0,0,0,296.82,1,,,8.554222960025072
100yr_1440m_h1202,100,1440,,1,GA-c03,10,0,0,0,0,572.22,1,,,16.324609952047467
10yr_0180m_h429,10,0180,,1,GA-c03,10,0,0,0,0,90.27000000000001,1,,,2.7565267758909613
80yr_0240m_h578,80,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.0703581541310996
80yr_1440m_h1188,80,1440,,1,GA-c03,10,0,0,0,0,572.22,1,,,16.732132645091042
80yr_0720m_h952,80,0720,,1,GA-c03,10,0,0,0,0,296.82,1,,,8.399520925013348
100yr_0240m_h602,100,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.349304327974096
100yr_0240m_h549,100,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.3767898781225085
100yr_0120m_h322,100,0120,,1,GA-c03,10,0,0,0,0,67.32,1,,,1.836979768006131
100yr_0180m_h465,100,0180,,1,GA-c03,10,0,0,0,0,90.27000000000001,1,,,2.648255327017978
30yr_0240m_h619,30,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.1894959260243922
50yr_0240m_h616,50,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.3453578378539532
50yr_1080m_h1083,50,1080,,1,GA-c03,10,0,0,0,0,434.5199999999999,1,,,12.481820750050247
100yr_0240m_h585,100,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.361656130058691
100yr_0120m_h277,100,0120,,1,GA-c03,10,0,0,0,0,67.32,1,,,1.8761563410516828
10yr_0360m_h672,10,0360,,1,GA-c03,10,0,0,0,0,159.12,1,,,4.609142239904031
80yr_0060m_h246,80,0060,,1,GA-c03,10,0,0,0,0,44.370000000000005,1,,,1.4955877519678324
20yr_0240m_h588,20,0240,,1,GA-c03,10,0,0,0,0,113.22,1,,,3.1036527131218463
