scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-c26,10,0,0,0,0,58.0,1,,,0.13646414084360003
30yr_0060m_h214,30,0060,,1,PSO-c26,10,0,0,0,0,58.0,1,,,0.1301406780257821
20yr_0180m_h435,20,0180,,1,PSO-c26,10,0,0,0,0,118.0,1,,,0.2557821481022984
50yr_0360m_h678,50,0360,,1,PSO-c26,10,0,0,0,0,208.0,1,,,0.44779442297294736
10yr_0180m_h385,10,0180,,1,PSO-c26,10,0,0,0,0,118.0,1,,,0.2630061579402536
20yr_1440m_h1149,20,1440,,1,PSO-c26,10,0,0,0,0,748.0,1,,,1.8050911859609187
20yr_0060m_h216,20,0060,,1,PSO-c26,10,0,0,0,0,58.0,1,,,0.12868852587416768
10yr_0240m_h515,10,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.31176245398819447
20yr_0120m_h366,20,0120,,1,PSO-c26,10,0,0,0,0,88.0,1,,,0.19197022798471153
10yr_1080m_h1061,10,1080,,1,PSO-c26,10,0,0,0,0,568.0,1,,,1.1773712129797786
100yr_0720m_h964,100,0720,,1,PSO-c26,10,0,0,0,0,388.0,1,,,0.8230635111685842
100yr_0540m_h862,100,0540,,1,PSO-c26,10,0,0,0,0,298.0,1,,,0.6679673341568559
30yr_0720m_h988,30,0720,,1,PSO-c26,10,0,0,0,0,388.0,1,,,1.0505763951223344
100yr_1440m_h1202,100,1440,,1,PSO-c26,10,0,0,0,0,748.0,1,,,1.55006542801857
10yr_0180m_h429,10,0180,,1,PSO-c26,10,0,0,0,0,118.0,1,,,0.250652302056551
80yr_0240m_h578,80,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.3180231510195881
80yr_1440m_h1188,80,1440,,1,PSO-c26,10,0,0,0,0,748.0,1,,,1.5627081850543618
80yr_0720m_h952,80,0720,,1,PSO-c26,10,0,0,0,0,388.0,1,,,0.962397423107177
100yr_0240m_h602,100,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.4330992221366614
100yr_0240m_h549,100,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.31102346000261605
100yr_0120m_h322,100,0120,,1,PSO-c26,10,0,0,0,0,88.0,1,,,0.19069145410321653
100yr_0180m_h465,100,0180,,1,PSO-c26,10,0,0,0,0,118.0,1,,,0.2546515881549567
30yr_0240m_h619,30,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.31470429082401097
50yr_0240m_h616,50,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.31678405310958624
50yr_1080m_h1083,50,1080,,1,PSO-c26,10,0,0,0,0,568.0,1,,,1.1897038898896426
100yr_0240m_h585,100,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.3196188108995557
100yr_0120m_h277,100,0120,,1,PSO-c26,10,0,0,0,0,88.0,1,,,0.19644730491563678
10yr_0360m_h672,10,0360,,1,PSO-c26,10,0,0,0,0,208.0,1,,,0.43768592295236886
80yr_0060m_h246,80,0060,,1,PSO-c26,10,0,0,0,0,58.0,1,,,0.13158076093532145
20yr_0240m_h588,20,0240,,1,PSO-c26,10,0,0,0,0,148.0,1,,,0.37165796710178256
