scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,58,37,0,37.747436861272725,1,,,1.44229452800937
30yr_0060m_h214,30,0060,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,63,40,0,38.15393396969747,1,,,1.6284720900002867
20yr_0180m_h435,20,0180,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,110,62,0,76.5274470943965,1,,,2.9685172671452165
50yr_0360m_h678,50,0360,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,236,77,0,131.17740173944543,1,,,5.243148616049439
10yr_0180m_h385,10,0180,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,116,42,0,74.26268036443545,1,,,3.0211573902051896
20yr_1440m_h1149,20,1440,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,340,30,0,456.6256559528184,1,,,17.373349428875372
20yr_0060m_h216,20,0060,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,58,38,0,37.8463633240798,1,,,1.448682509129867
10yr_0240m_h515,10,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,137,44,0,92.88970958464907,1,,,3.6692652869969606
20yr_0120m_h366,20,0120,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,84,56,0,58.51990171847988,1,,,2.2614406619686633
10yr_1080m_h1061,10,1080,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,301,29,0,347.7324706371936,1,,,12.611484043998644
100yr_0720m_h964,100,0720,,1,GA-only-w_0.30_0.30_0.30_0.10,10,26,326,111,0,242.26806476622832,1,,,8.672712342813611
100yr_0540m_h862,100,0540,,1,GA-only-w_0.30_0.30_0.30_0.10,10,18,302,111,0,187.66667489740354,1,,,6.784098813077435
30yr_0720m_h988,30,0720,,1,GA-only-w_0.30_0.30_0.30_0.10,10,20,308,67,0,240.7944180969888,1,,,8.525185424135998
100yr_1440m_h1202,100,1440,,1,GA-only-w_0.30_0.30_0.30_0.10,10,28,403,94,0,459.5761227177463,1,,,15.982358650071546
10yr_0180m_h429,10,0180,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,105,46,0,74.58999931752756,1,,,2.679202289087698
80yr_0240m_h578,80,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,163,93,0,98.99002808093309,1,,,3.4808241361752152
80yr_1440m_h1188,80,1440,,1,GA-only-w_0.30_0.30_0.30_0.10,10,28,378,93,0,458.86143272192066,1,,,15.938417240045965
80yr_0720m_h952,80,0720,,1,GA-only-w_0.30_0.30_0.30_0.10,10,16,354,69,0,240.44896791249278,1,,,8.53389908396639
100yr_0240m_h602,100,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,163,100,0,96.37719469513169,1,,,3.528782611945644
100yr_0240m_h549,100,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,192,91,0,99.10688062840484,1,,,3.533240149030462
100yr_0120m_h322,100,0120,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,109,72,0,60.904408090836434,1,,,2.1749252828303725
100yr_0180m_h465,100,0180,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,135,88,0,80.54067155483045,1,,,2.8443707961123437
30yr_0240m_h619,30,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,139,83,0,95.42288220726981,1,,,3.456229800824076
50yr_0240m_h616,50,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,148,91,0,96.37467326223504,1,,,3.486264776904136
50yr_1080m_h1083,50,1080,,1,GA-only-w_0.30_0.30_0.30_0.10,10,18,374,64,0,347.9559196482012,1,,,12.145012801047415
100yr_0240m_h585,100,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,172,98,0,99.51984182763306,1,,,3.523937528952956
100yr_0120m_h277,100,0120,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,126,68,0,59.45573765734509,1,,,2.163254384184256
10yr_0360m_h672,10,0360,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,157,49,0,128.4643750516017,1,,,4.580486797960475
80yr_0060m_h246,80,0060,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,72,46,0,39.10169303156618,1,,,1.4173188630957156
20yr_0240m_h588,20,0240,,1,GA-only-w_0.30_0.30_0.30_0.10,10,10,122,71,0,95.59060962728245,1,,,3.40102367894724
