scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,59,36,0,37.67483408344778,1,,,1.487275866093114
30yr_0060m_h214,30,0060,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,63,40,0,38.05960050884894,1,,,1.6687709710095078
20yr_0180m_h435,20,0180,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,110,62,0,76.5274470943965,1,,,2.908140914980322
50yr_0360m_h678,50,0360,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,236,77,0,131.17740173944543,1,,,5.267523560905829
10yr_0180m_h385,10,0180,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,113,43,0,74.46751082575197,1,,,3.064128007972613
20yr_1440m_h1149,20,1440,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,340,30,0,456.6949157631584,1,,,17.398699578130618
20yr_0060m_h216,20,0060,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,60,38,0,37.90680598574535,1,,,1.4944204969797283
10yr_0240m_h515,10,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,139,43,0,92.57491838175036,1,,,3.6749462569132447
20yr_0120m_h366,20,0120,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,86,54,0,58.286357395215795,1,,,2.213325086981058
10yr_1080m_h1061,10,1080,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,299,30,0,347.83211108616615,1,,,12.554828127846122
100yr_0720m_h964,100,0720,,2,GA-only-w_0.30_0.30_0.30_0.10,10,26,320,114,0,242.48981587707658,1,,,8.659744408912957
100yr_0540m_h862,100,0540,,2,GA-only-w_0.30_0.30_0.30_0.10,10,18,302,111,0,187.73009226147923,1,,,6.778364239027724
30yr_0720m_h988,30,0720,,2,GA-only-w_0.30_0.30_0.30_0.10,10,20,303,70,0,240.81079918512228,1,,,8.51818538014777
100yr_1440m_h1202,100,1440,,2,GA-only-w_0.30_0.30_0.30_0.10,10,28,408,92,0,459.77509693954516,1,,,15.95855485694483
10yr_0180m_h429,10,0180,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,105,46,0,74.58999931752756,1,,,2.656767572974786
80yr_0240m_h578,80,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,165,92,0,98.27297376953084,1,,,3.5063454068731517
80yr_1440m_h1188,80,1440,,2,GA-only-w_0.30_0.30_0.30_0.10,10,28,380,92,0,458.7045387340189,1,,,16.00624040607363
80yr_0720m_h952,80,0720,,2,GA-only-w_0.30_0.30_0.30_0.10,10,18,325,81,0,239.83240536940878,1,,,8.547970664920285
100yr_0240m_h602,100,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,162,101,0,97.14226980451181,1,,,3.5451786329504102
100yr_0240m_h549,100,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,184,95,0,100.33275361310822,1,,,3.5643816138617694
100yr_0120m_h322,100,0120,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,111,70,0,60.55318421029137,1,,,2.1464636120945215
100yr_0180m_h465,100,0180,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,137,88,0,81.52417799858085,1,,,2.864138310076669
30yr_0240m_h619,30,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,139,83,0,95.42288220726981,1,,,3.4399693987797946
50yr_0240m_h616,50,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,149,90,0,95.77215014120011,1,,,3.5023034890182316
50yr_1080m_h1083,50,1080,,2,GA-only-w_0.30_0.30_0.30_0.10,10,18,374,64,0,347.9559196482012,1,,,12.166823188075796
100yr_0240m_h585,100,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,171,99,0,100.67133027546285,1,,,3.55258671217598
100yr_0120m_h277,100,0120,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,126,68,0,59.45573765734509,1,,,2.149982138071209
10yr_0360m_h672,10,0360,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,155,52,0,128.8736118057409,1,,,4.5730982918757945
80yr_0060m_h246,80,0060,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,72,46,0,39.10169303156618,1,,,1.412193858064711
20yr_0240m_h588,20,0240,,2,GA-only-w_0.30_0.30_0.30_0.10,10,10,122,71,0,95.59060962728245,1,,,3.334474390838295
