return_period,model,n_seeds,max_level_m_mean,max_level_m_std,max_level_m_ci95_half,max_level_m_ci95_lo,max_level_m_ci95_hi,n_switches_mean,n_switches_std,n_switches_ci95_half,n_switches_ci95_lo,n_switches_ci95_hi,n_intervals_100_mean,n_intervals_100_std,n_intervals_100_ci95_half,n_intervals_100_ci95_lo,n_intervals_100_ci95_hi,n_intervals_170_mean,n_intervals_170_std,n_intervals_170_ci95_half,n_intervals_170_ci95_lo,n_intervals_170_ci95_hi,n_dryrun_proxy_mean,n_dryrun_proxy_std,n_dryrun_proxy_ci95_half,n_dryrun_proxy_ci95_lo,n_dryrun_proxy_ci95_hi,cum_reward_mean,cum_reward_std,cum_reward_ci95_half,cum_reward_ci95_lo,cum_reward_ci95_hi,overflow_flag_mean,overflow_flag_std,overflow_flag_ci95_half,overflow_flag_ci95_lo,overflow_flag_ci95_hi,scope
30,GA-guided,5,9.999488123540118,0.0011445905603771505,0.0014211968915041821,9.998066926648614,10.000909320431623,0.04088888888888889,0.057726472947966824,0.07167688320277406,-0.030787994313885167,0.11256577209166295,0.11111111111111112,0.12622730819174324,0.15673190417185895,-0.04562079306074783,0.26784301528297005,0.0008888888888888889,0.0019876159799998134,0.002467951204620266,-0.001579062315731377,0.003356840093509155,0.018666666666666665,0.028484347011847714,0.035367988196954345,-0.01670132153028768,0.05403465486362101,189.36347318066154,0.00994582463434128,0.012349372380909707,189.35112380828065,189.37582255304244,0.9995555555555555,0.0009938079899999128,0.0012339756023101404,0.9983215799532454,1.0007895311578656,by_return_period
30,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
30,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.04711111111111111,0.0980601981903759,0.12175781774971589,-0.07464670663860479,0.168868928860827,4.701777777777778,10.509768342703085,13.049600980596084,-8.347823202818306,17.75137875837386,0.0,0.0,0.0,0.0,0.0,0.0013333333333333335,0.00298142396999972,0.0037019268069303983,-0.0023685934735970648,0.005035260140263732,189.54632352917542,0.40284026295535175,0.5001922515385987,189.04613127763682,190.04651578071403,1.0,0.0,0.0,1.0,1.0,by_return_period
30,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
30,Regular,5,10.0,0.0,0.0,10.0,10.0,1.7337777777777776,2.012027661003192,2.498262310057796,-0.7644845322800182,4.232040087835573,87.99288888888888,62.644013308988995,77.78281602876923,10.210072860119652,165.77570491765812,4.650222222222222,9.129505496864764,11.335778296860367,-6.685556074638145,15.98600051908259,0.0791111111111111,0.15525049452218412,0.19276894975152709,-0.11365783864041598,0.27188006086263816,192.77471058479523,2.4494508897119474,3.0413949851235094,189.73331559967173,195.81610556991873,1.0,0.0,0.0,1.0,1.0,by_return_period
50,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.03777777777777778,0.04724509250104289,0.0586625304503517,-0.02088475267257392,0.09644030822812948,0.050222222222222224,0.05581273804782437,0.06930066747516109,-0.019078445252938864,0.11952288969738331,0.0,0.0,0.0,0.0,0.0,0.027555555555555555,0.04159178456390008,0.051643021514041876,-0.02408746595848632,0.07919857706959743,189.3606321081054,0.010133166156938947,0.012581987604887908,189.34805012050052,189.37321409571027,1.0,0.0,0.0,1.0,1.0,by_return_period
50,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
50,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.07822222222222222,0.17491020623998355,0.21717970600658335,-0.13895748378436112,0.29540192822880557,8.574666666666667,19.173537551068197,23.80709129536939,-15.232424628702722,32.381757962036055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.69535680555558,0.734973494089394,0.9125901272448294,188.78276667831074,190.60794693280042,1.0,0.0,0.0,1.0,1.0,by_return_period
50,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
50,Regular,5,10.0,0.0,0.0,10.0,10.0,1.6568888888888889,1.7990790510977457,2.2338516876706653,-0.5769627987817765,3.890740576559554,96.49466666666666,63.72944883172191,79.13056223971817,17.364104426948487,175.62522890638485,3.6804444444444444,7.248462484904074,9.000154909836,-5.319710465391556,12.680599354280446,0.09288888888888888,0.1846879249697436,0.22932034733788909,-0.1364314584490002,0.322209236226778,193.06799024752198,2.4560866595687205,3.0496343816550304,190.01835586586694,196.11762462917702,1.0,0.0,0.0,1.0,1.0,by_return_period
80,GA-guided,5,9.998697147504561,0.002913266744453561,0.003617298433752279,9.995079849070809,10.002314445938314,0.04622222222222222,0.04659783283256163,0.05785885142250921,-0.011636629200286991,0.10408107364473143,0.2462222222222222,0.3237526871998683,0.4019920560178019,-0.1557698337955797,0.6482142782400241,0.03288888888888889,0.07354179125999308,0.09131419457094982,-0.058425305682060925,0.12420308345983871,0.025777777777777778,0.040325833401259954,0.050071135531907424,-0.024293357754129646,0.0758489133096852,189.3668285634963,0.014889596562068612,0.01848787599889917,189.34834068749743,189.3853164394952,0.9991111111111112,0.001987615979999826,0.002467951204620281,0.9966431599064909,1.0015790623157315,by_return_period
80,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
80,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.10088888888888889,0.19276801127998258,0.23935309961169193,-0.13846421072280304,0.34024198850058085,11.889333333333333,26.3807967194995,32.756085530534556,-20.866752197201222,44.64541886386789,0.0,0.0,0.0,0.0,0.0,0.004,0.008944271909999158,0.011105780420791193,-0.007105780420791193,0.015105780420791193,189.82205617743148,1.0156775128018687,1.2611302014312253,188.56092597600025,191.0831863788627,1.0,0.0,0.0,1.0,1.0,by_return_period
80,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
80,Regular,5,9.997843090139018,0.004822997070497815,0.00598854182587937,9.991854548313139,10.003831631964896,1.4662222222222223,1.383724085820223,1.71812038081039,-0.25189815858816766,3.1843426030326123,103.15600000000002,64.9810367665772,80.68461391901421,22.47138608098581,183.84061391901423,3.0244444444444443,5.665412933202989,7.034539274116152,-4.010094829671708,10.058983718560595,0.06133333333333334,0.09916441018285532,0.12312887802716242,-0.061795544693829085,0.18446221136049576,193.3488595583534,2.5400058429476284,3.1538338104152803,190.19502574793813,196.5026933687687,0.9977777777777778,0.0049690399499995146,0.006169878011550641,0.9916078997662271,1.0039476557893283,by_return_period
100,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.049777777777777775,0.07162315647337722,0.08893189483070754,-0.03915411705292977,0.13870967260848532,0.03288888888888889,0.05491632242909027,0.06818762047395141,-0.03529873158506252,0.1010765093628403,0.0017777777777777779,0.003975231959999627,0.004935902409240532,-0.003158124631462754,0.00671368018701831,0.03111111111111111,0.054862341758348934,0.06812059461849299,-0.037009483507381875,0.0992317057296041,189.35831716142235,0.013147881548405588,0.01632525117130281,189.34199191025104,189.37464241259366,1.0,0.0,0.0,1.0,1.0,by_return_period
100,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
100,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.09733333333333333,0.19459613131043393,0.24162301043789855,-0.14428967710456522,0.33895634377123185,12.768888888888888,28.477608444461225,35.35962116043107,-22.59073227154218,48.12851004931996,0.0,0.0,0.0,0.0,0.0,0.0035555555555555557,0.007950463919999253,0.009871804818481064,-0.006316249262925508,0.01342736037403662,189.85695021274813,1.0972857292097098,1.3624601857024636,188.49449002704566,191.2194103984506,1.0,0.0,0.0,1.0,1.0,by_return_period
100,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3666666666667,0.0,0.0,189.3666666666667,189.3666666666667,1.0,0.0,0.0,1.0,1.0,by_return_period
100,Regular,5,9.995502483521145,0.010056752576646844,0.012487107613265349,9.983015375907879,10.007989591134411,1.4368888888888889,1.3891160703087857,1.7248154138287113,-0.2879265249398224,3.1617043027176,106.5768888888889,66.45356945145615,82.51300474000672,24.06388414888218,189.08989362889562,3.0164444444444443,5.628346598433572,6.988515340687598,-3.9720708962431535,10.004959785132042,0.09288888888888888,0.1749384371432518,0.21721475930280834,-0.12432587041391946,0.3101036481916972,193.46585852750871,2.5883715512689793,3.213887769185526,190.25197075832318,196.67974629669425,0.9946666666666667,0.011925695879998857,0.014807707227721565,0.9798589594389452,1.0094743738943883,by_return_period
