duration_int,model,n_seeds,max_level_m_mean,max_level_m_std,max_level_m_ci95_half,max_level_m_ci95_lo,max_level_m_ci95_hi,n_switches_mean,n_switches_std,n_switches_ci95_half,n_switches_ci95_lo,n_switches_ci95_hi,n_intervals_100_mean,n_intervals_100_std,n_intervals_100_ci95_half,n_intervals_100_ci95_lo,n_intervals_100_ci95_hi,n_intervals_170_mean,n_intervals_170_std,n_intervals_170_ci95_half,n_intervals_170_ci95_lo,n_intervals_170_ci95_hi,n_dryrun_proxy_mean,n_dryrun_proxy_std,n_dryrun_proxy_ci95_half,n_dryrun_proxy_ci95_lo,n_dryrun_proxy_ci95_hi,cum_reward_mean,cum_reward_std,cum_reward_ci95_half,cum_reward_ci95_lo,cum_reward_ci95_hi,overflow_flag_mean,overflow_flag_std,overflow_flag_ci95_half,overflow_flag_ci95_lo,overflow_flag_ci95_hi,scope
1080,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2000000000001,0.0,0.0,369.2000000000001,369.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1080,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2000000000001,0.0,0.0,369.2000000000001,369.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1080,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.13333333333333333,0.29814239699997197,0.37019268069303984,-0.2368593473597065,0.5035260140263732,17.681333333333335,39.536663266166286,49.091251386704016,-31.40991805337068,66.77258472003734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.8800104166667,1.5205495170745917,1.8880115928376437,367.9919988238291,371.76802200950436,1.0,0.0,0.0,1.0,1.0,by_duration
1080,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2000000000001,0.0,0.0,369.2000000000001,369.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1080,Regular,5,10.0,0.0,0.0,10.0,10.0,3.119333333333333,4.185157902238178,5.196559894007144,-2.0772265606738105,8.315893227340476,190.67000000000002,125.935315627596,156.36934751721412,34.30065248278589,347.03934751721414,9.314666666666666,20.82822785441804,25.86166067321576,-16.54699400654909,35.17632733988243,0.22866666666666666,0.5113142108549519,0.6348804473885632,-0.4062137807218965,0.8635471140552299,376.58017281052287,4.935230371813762,6.127897875522937,370.45227493499993,382.7080706860458,1.0,0.0,0.0,1.0,1.0,by_duration
1440,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2000000000001,0.0,0.0,486.2000000000001,486.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1440,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2000000000001,0.0,0.0,486.2000000000001,486.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1440,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.16599999999999998,0.37118728426496506,0.4608898874628345,-0.2948898874628345,0.6268898874628345,28.908666666666665,64.64174380554893,80.26332606446144,-51.35465939779478,109.1719927311281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3159647916667,2.4953731346630903,3.098414983396039,484.2175498082707,490.41437977506274,1.0,0.0,0.0,1.0,1.0,by_duration
1440,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2000000000001,0.0,0.0,486.2000000000001,486.2000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
1440,Regular,5,10.0,0.0,0.0,10.0,10.0,5.033333333333333,6.215612958063303,7.71770283679602,-2.684369503462687,12.751036170129353,236.058,147.36656385429572,182.97975687687548,53.07824312312451,419.0377568768755,16.284666666666666,28.97925556899855,35.982498334771506,-19.69783166810484,52.26716500143817,0.41,0.7956758133813042,0.9879620117170642,-0.5779620117170643,1.3979620117170641,495.14976376152725,5.503173160210771,6.833091988914963,488.31667177261227,501.98285575044224,1.0,0.0,0.0,1.0,1.0,by_duration
