episode,train_loss,train_reward
0,0.0118104443755815,333.70255555838247
1,0.007754606714154082,348.6650919644854
2,0.005517724762426114,455.1630850837862
3,0.005369734612523226,91.04756614116664
4,0.0036925833920251274,445.17670160357324
5,0.003078015286728959,126.42036687235424
6,0.0025413221238350897,89.37948902755518
7,0.002408849433931656,73.66928549243103
8,0.002230785181431251,90.56927408493031
9,0.0021578006549994775,90.98020955113059
10,0.00188356025021428,55.17953124999992
11,0.0019152791829500611,450.7118625403513
12,0.0019343129810854758,128.67868278202118
13,0.0019140161658903262,183.19014687625085
14,0.0016012381356218116,54.34683944053772
15,0.0016740109362777171,123.89461518142349
16,0.0018173997335597773,240.2366235700691
17,0.0013675405259412153,52.474834729425105
18,0.0016664262037780785,130.22389250483468
19,0.0012140684617190994,72.15834073257379
20,0.0014460273221175157,235.9542930577685
21,0.0012531346744207579,71.73456597136109
22,0.0015061046392474964,129.6645260640624
23,0.0013144436525594342,54.47848344847417
24,0.0013748820689801773,176.6985603943124
25,0.0011812556955806265,241.0406724939133
26,0.0009162409653939012,182.14788700900002
27,0.0009482990046455745,92.3128124105458
28,0.0010972207750596617,335.43234025568205
29,0.0013648838996067009,55.92316931399628
30,0.0012230460944330254,88.67012689840814
31,0.001706172107250578,53.09808951103968
32,0.0010356005807291178,91.59779169946309
33,0.001339762270180682,129.57139594940205
34,0.0013751016005161907,178.3843630458223
35,0.0013218203476698907,179.54828579248357
36,0.0017217037040443922,53.921474594241616
37,0.0014564733552087437,236.2357374278095
38,0.0013121951315592038,184.1813432006507
39,0.001546038906080818,458.1037113286436
40,0.0012539444652140768,463.7025769464123
41,0.0011914669184048322,36.127550177907274
42,0.0010447449673661843,348.5063483598687
43,0.0011814902215794005,347.3633061861019
44,0.0011106286700479859,340.9549737948246
45,0.001241049557103741,53.4567018626288
46,0.001113930676034705,126.39331425674065
47,0.0010486122313873264,464.1056376431103
48,0.0009947065991951062,90.64880200970637
49,0.00120027899869125,54.32740077257671
50,0.0011611242386252497,73.59155189258456
51,0.001127102684082414,126.44422733519856
52,0.0010375272586141083,129.82388051848315
53,0.0010029775762789008,34.06097647756586
54,0.0007853769878352068,131.2591565033864
55,0.0009920132447452075,239.2713104600749
56,0.001146246589196672,446.49128718308447
57,0.0011311164529025078,239.5543518872523
58,0.0011597360170825467,181.6744324107671
59,0.001199612466087397,74.4190792312191
60,0.0012338206022924718,458.4375763263441
61,0.001148777847324586,93.09671461803634
62,0.0010430913065092528,71.0351268423457
63,0.001127649674305017,233.6099682494561
64,0.0013600175256297834,52.701287664764145
65,0.0013358025758422847,34.816201807833444
66,0.0011870007918259456,183.16328246049952
67,0.0011590505670197278,243.5412448760268
68,0.0011264850062699143,54.246627454816185
69,0.0010885104116371946,181.18256205502763
70,0.0011892656485493667,92.2603087361364
71,0.001050599189801498,184.76721681308118
72,0.0009363527973808002,345.87142305691935
73,0.0010109808612605306,243.1214103888617
74,0.000940322922107799,341.2881281283723
75,0.0010305053569984754,334.1077534114001
76,0.0010040686280525424,238.99585396794828
77,0.0011553157216190222,337.3607587107578
78,0.0011660519350942232,235.84397854842564
79,0.0011913140605122954,463.6841197754809
80,0.0010668453195612285,182.8930561386559
81,0.0013867468244563373,72.10542934350286
82,0.0009917478408462692,185.00475634227558
83,0.000714749988407581,36.651648540694985
84,0.0010396484221682593,91.82683659452971
85,0.0013146228661887161,448.621315858973
86,0.001272475866239661,239.64827421574842
