episode,train_loss,train_reward
0,0.05280761002486042,91.21191489927921
1,0.00876036010336462,127.38694077530914
2,0.008255677869540155,251.4749370425274
3,0.005714042316424974,312.09029528592396
4,0.00543764966145814,49.55797803216022
5,0.005940714506726453,177.86577443259594
6,0.0050545094795459485,246.54115796813184
7,0.007392755079340061,32.49678083176531
8,0.005398425770770598,250.65309228675818
9,0.005929757647982358,326.2984858399361
10,0.0062230672342978985,59.20784918188079
11,0.005735998884382543,315.44340389294763
12,0.004801155243147996,313.5418154255583
13,0.0051733291282326935,180.64354265599104
14,0.004878093651731851,73.99036449548302
15,0.004157192297344396,250.04214430316853
16,0.003535699652694837,104.64652289900548
17,0.0055326930023365615,314.6309056137659
18,0.0045805190416955,313.277442664373
19,0.004807318925569151,45.04972754484762
20,0.005238007043417043,323.7111934868583
21,0.004966740852838624,106.2602186184692
22,0.004510078803419178,46.56600888410926
23,0.004443261885832974,43.92131015211214
24,0.005024000334496786,73.14103164439453
25,0.004547670473234925,96.60481335937438
26,0.006500914250545506,171.71540432341615
27,0.005591821236533563,135.97372603111364
28,0.005027914624778033,242.97921042247842
29,0.004615589067360752,303.6458738907758
30,0.006684083301754084,134.3646320316609
31,0.004469371907927436,75.1477146679474
32,0.0033427408032122873,178.17894136927495
33,0.004199106663518988,75.24391645142434
34,0.006263719862397773,71.068718001696
35,0.003395212686652011,242.23851230747994
36,0.004836017475068822,63.292719024615835
37,0.005872965808521258,74.30850364386096
38,0.005523486217055973,73.69550847437874
39,0.00573140308451598,31.724835792806463
40,0.004890679017501577,139.77238535430948
41,0.006886007008210278,163.08437122303036
42,0.0024086511442999773,29.480347564391586
43,0.007144503519438584,171.32763287487984
44,0.007304740496636573,178.69315843074645
45,0.008213234409528172,135.3106699959884
46,0.006626684921450094,172.37182133329594
47,0.007493062943302159,43.12798760554238
48,0.008212615350613036,242.70921964788383
49,0.005604265571107626,318.8819707248262
50,0.003793262767307539,61.20390120004724
51,0.0040112615420376885,254.72516279935678
52,0.002688711707047663,40.24174070124634
53,0.005459216190066515,232.21284833925
54,0.005780783980036485,172.29121782985587
55,0.005012923756741936,92.48522895782368
56,0.0035266307615846922,135.83774501189845
57,0.00500496675287989,59.79558916289708
58,0.0041615561399126,131.95053872686245
59,0.004223497690271854,56.3554679115097
60,0.00572891615556144,322.0107222856578
61,0.0025378066719236687,27.744341386835984
62,0.0038995596926000315,53.78701395059593
63,0.005440939770331189,320.64052229932736
64,0.004656762816245359,311.9898221313997
65,0.0030323916921745344,28.221221390963166
66,0.005889715511679801,96.80681112631905
67,0.005708119737981768,73.8095558541171
68,0.004396542388142913,171.19581866650648
69,0.0034471868308861993,69.82634218522846
70,0.002431127971845101,29.66941025063835
71,0.005123557085343319,40.805685398559774
72,0.006007221199609906,320.2007550078415
73,0.003965571922190765,97.99672336613595
74,0.0041543347632606985,144.4988158440059
75,0.004519978870899349,168.77107728924796
76,0.003994600978535666,235.61800902513406
77,0.005708709489396315,61.572895589422
78,0.004279360539432423,30.411173477990037
79,0.0032815168474214793,28.978253988431838
80,0.004964459115329261,94.90633902597322
81,0.0046768962917040115,296.206439517063
82,0.0055292931149054664,59.43388370337792
83,0.00576098504223347,28.56456411325156
84,0.006245309083309481,95.41285989304914
85,0.005971091023006998,59.05580885847187
86,0.0044575384894476695,62.77113053082117
87,0.008481067633416889,29.7500177940341
88,0.0053134167271842855,30.40706611637554
89,0.004588133259940977,45.99316070364748
90,0.0040706101789186565,56.42657609619321
91,0.008155060577875291,240.31874089249598
92,0.006156105616272808,321.2554659606348
93,0.006337024074434247,310.6313326054038
94,0.006482853167810766,30.442119432322553
95,0.006282352739534955,44.00209498160438
96,0.00537894821099565,130.28348322770023
97,0.005905873616229964,54.74259149920353
98,0.003941888848533959,43.896295870230524
99,0.005528460386217219,28.91240792828185
100,0.004923404241324047,232.87344413135241
101,0.005138541076430744,174.77894799327478
102,0.005506994430087963,175.7536230274154
103,0.00514520893340467,96.99802921783801
104,0.0047205448073359075,27.146561051939525
105,0.006242828215501997,60.6959684264762
106,0.005513790919509811,238.94962811402272
107,0.004872620998867205,96.8101831754654
108,0.00538706176534602,48.35334687764618
109,0.006861362873843807,42.93796221945133
110,0.0055644430741639056,249.35006026636924
111,0.00621541762162591,91.07218364790303
112,0.005154230321667538,46.7778594190388
113,0.005700786090771889,314.2588046006651
114,0.00419282595985983,321.4841085180064
115,0.002986921117160425,75.2921932797471
116,0.0035311615820854273,316.7622385988852
117,0.003267985461713307,173.37870957337725
118,0.0026495120605509095,57.89903285669037
119,0.00359519110332764,168.04951830354105
