scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-only-w_level_dominant_0.6_0.2,5.215981707979037,19,88,21,4,25.5987937918552,0,,,1.386379118077457
30yr_0060m_h214,30,0060,,1,GA-only-w_level_dominant_0.6_0.2,5.4049945683321665,20,90,26,1,26.871049369392672,0,,,1.643815923947841
20yr_0180m_h435,20,0180,,1,GA-only-w_level_dominant_0.6_0.2,5.068345327008392,54,175,31,6,49.09463130284214,0,,,3.007033749949187
50yr_0360m_h678,50,0360,,1,GA-only-w_level_dominant_0.6_0.2,5.059350338035968,66,320,36,37,83.66467405488518,0,,,5.357130205025896
10yr_0180m_h385,10,0180,,1,GA-only-w_level_dominant_0.6_0.2,5.061463273210116,54,179,7,7,46.77968579300889,0,,,3.1186674220953137
20yr_1440m_h1149,20,1440,,1,GA-only-w_level_dominant_0.6_0.2,4.9198691316506435,348,451,0,39,239.61231558270276,0,,,17.544038279913366
20yr_0060m_h216,20,0060,,1,GA-only-w_level_dominant_0.6_0.2,5.030794094397692,19,88,23,5,25.618907362836687,0,,,1.5910779309924692
10yr_0240m_h515,10,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.072723950650059,67,211,3,3,57.652992177639725,0,,,3.5434153939131647
20yr_0120m_h366,20,0120,,1,GA-only-w_level_dominant_0.6_0.2,5.075298326514663,37,135,28,3,38.356651686361936,0,,,2.4058743191417307
10yr_1080m_h1061,10,1080,,1,GA-only-w_level_dominant_0.6_0.2,4.9197146582522855,284,365,0,36,182.14457949173692,0,,,13.197409306885675
100yr_0720m_h964,100,0720,,1,GA-only-w_level_dominant_0.6_0.2,5.047185276506386,146,501,17,84,140.82024561692697,0,,,9.921971966978163
100yr_0540m_h862,100,0540,,1,GA-only-w_level_dominant_0.6_0.2,5.062795473331956,108,428,46,44,117.39995263651753,0,,,7.5949734090827405
30yr_0720m_h988,30,0720,,1,GA-only-w_level_dominant_0.6_0.2,4.918615478917646,160,426,0,40,137.21126881076145,0,,,9.935672788880765
100yr_1440m_h1202,100,1440,,1,GA-only-w_level_dominant_0.6_0.2,4.919936642372853,378,591,0,56,246.98654638476614,0,,,19.58618540596217
10yr_0180m_h429,10,0180,,1,GA-only-w_level_dominant_0.6_0.2,5.068660197759386,53,171,12,9,46.4796739583192,0,,,2.9039956440683454
80yr_0240m_h578,80,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.064338818745048,60,240,53,17,64.58192880459929,0,,,4.370934203034267
80yr_1440m_h1188,80,1440,,1,GA-only-w_level_dominant_0.6_0.2,4.919931633333227,388,567,0,48,245.63310693591293,0,,,18.907940023811534
80yr_0720m_h952,80,0720,,1,GA-only-w_level_dominant_0.6_0.2,5.073493657445175,170,492,3,29,143.69140614778527,0,,,9.926792412996292
100yr_0240m_h602,100,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.266918328742945,58,242,58,11,66.65235921633236,0,,,4.061752802925184
100yr_0240m_h549,100,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.058549669996817,62,253,59,16,66.1061416291097,0,,,3.92450930015184
100yr_0120m_h322,100,0120,,1,GA-only-w_level_dominant_0.6_0.2,6.1045884216476916,32,150,51,9,43.74186009159936,0,,,2.3194649470970035
100yr_0180m_h465,100,0180,,1,GA-only-w_level_dominant_0.6_0.2,6.005391509911037,40,199,53,8,56.19039233920193,0,,,3.3344460669904947
30yr_0240m_h619,30,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.073536467457984,67,222,39,10,62.029189241873006,0,,,3.960141268093139
50yr_0240m_h616,50,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.056669849393399,56,231,48,25,62.38972471063286,0,,,3.6913995628710836
50yr_1080m_h1083,50,1080,,1,GA-only-w_level_dominant_0.6_0.2,4.918495688914082,251,537,0,54,191.78588549001,0,,,13.898054032819346
100yr_0240m_h585,100,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.055875416830006,50,245,61,24,65.42183751179957,0,,,3.9291866428684443
100yr_0120m_h277,100,0120,,1,GA-only-w_level_dominant_0.6_0.2,5.091404615879763,40,171,44,3,43.094343128996584,0,,,2.3724131409544498
10yr_0360m_h672,10,0360,,1,GA-only-w_level_dominant_0.6_0.2,5.047338731792235,84,268,2,15,77.63101868366135,0,,,5.371564789908007
80yr_0060m_h246,80,0060,,1,GA-only-w_level_dominant_0.6_0.2,6.126537929002003,19,98,32,2,29.156947399749225,0,,,1.485219937050715
20yr_0240m_h588,20,0240,,1,GA-only-w_level_dominant_0.6_0.2,5.0137888450549255,50,216,27,12,60.436449191013004,0,,,3.845386515138671
