scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,GA-only-w_level_gt_switch_0.4_0.25,6.613188305519175,10,68,30,0,32.42000164509255,0,,,1.3760213667992502
30yr_0060m_h214,30,0060,,2,GA-only-w_level_gt_switch_0.4_0.25,6.585443964362088,10,73,34,0,33.254994681312645,0,,,1.6347634959965944
20yr_0180m_h435,20,0180,,2,GA-only-w_level_gt_switch_0.4_0.25,6.649753169000953,18,154,38,0,64.29648854624907,0,,,3.003166350070387
50yr_0360m_h678,50,0360,,2,GA-only-w_level_gt_switch_0.4_0.25,6.679977478481,20,288,46,0,113.18345102446861,0,,,5.167270704172552
10yr_0180m_h385,10,0180,,2,GA-only-w_level_gt_switch_0.4_0.25,6.488566053205648,12,160,15,0,63.50619604794436,0,,,3.0438925160560757
20yr_1440m_h1149,20,1440,,2,GA-only-w_level_gt_switch_0.4_0.25,6.689929138855453,114,335,65,0,382.24667209890816,0,,,17.422526406124234
20yr_0060m_h216,20,0060,,2,GA-only-w_level_gt_switch_0.4_0.25,6.4005405050359565,10,71,30,0,32.54443950305423,0,,,1.5119428939651698
10yr_0240m_h515,10,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.578898604305868,10,197,9,0,80.27985700605043,0,,,3.611905555939302
20yr_0120m_h366,20,0120,,2,GA-only-w_level_gt_switch_0.4_0.25,6.660503742318954,16,109,40,0,48.810749998228616,0,,,2.399017543066293
10yr_1080m_h1061,10,1080,,2,GA-only-w_level_gt_switch_0.4_0.25,6.689167527723736,84,259,51,0,290.6389519073921,0,,,13.286854712059721
100yr_0720m_h964,100,0720,,2,GA-only-w_level_gt_switch_0.4_0.25,6.674182528973046,70,419,56,0,205.09865049909385,0,,,10.036131052998826
100yr_0540m_h862,100,0540,,2,GA-only-w_level_gt_switch_0.4_0.25,6.677663883483624,40,382,65,0,161.53078047416096,0,,,8.058458979940042
30yr_0720m_h988,30,0720,,2,GA-only-w_level_gt_switch_0.4_0.25,6.688890978194661,74,334,47,0,202.29503982792673,0,,,10.14906972204335
100yr_1440m_h1202,100,1440,,2,GA-only-w_level_gt_switch_0.4_0.25,6.684680529192497,126,436,79,0,386.04432665347707,0,,,18.36860614316538
10yr_0180m_h429,10,0180,,2,GA-only-w_level_gt_switch_0.4_0.25,6.628780607387149,12,154,18,0,63.849604909801954,0,,,3.0182095498312265
80yr_0240m_h578,80,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.671488851947857,24,214,65,0,81.98703685891414,0,,,4.035516432020813
80yr_1440m_h1188,80,1440,,2,GA-only-w_level_gt_switch_0.4_0.25,6.689313862236264,118,424,74,0,385.91316347982934,0,,,18.264745672000572
80yr_0720m_h952,80,0720,,2,GA-only-w_level_gt_switch_0.4_0.25,6.675584396870342,54,428,36,0,205.4988971238677,0,,,9.923422476043925
100yr_0240m_h602,100,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.60314709115872,26,210,74,0,83.09787305872072,0,,,3.8625221860129386
100yr_0240m_h549,100,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.66939690597925,16,236,65,0,83.00803801406762,0,,,4.165526994038373
100yr_0120m_h322,100,0120,,2,GA-only-w_level_gt_switch_0.4_0.25,6.647719945468233,12,129,59,0,51.009584620391756,0,,,2.3274054480716586
100yr_0180m_h465,100,0180,,2,GA-only-w_level_gt_switch_0.4_0.25,6.613050198083726,16,175,64,0,66.59456997175293,0,,,3.1984831679146737
30yr_0240m_h619,30,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.645884235869057,26,190,54,0,80.74299531071675,0,,,3.9711898867972195
50yr_0240m_h616,50,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.60484530326202,26,196,63,0,81.57708400001187,0,,,3.8308646350633353
50yr_1080m_h1083,50,1080,,2,GA-only-w_level_gt_switch_0.4_0.25,6.688931657374603,76,420,44,0,295.653877281312,0,,,14.033561632037163
100yr_0240m_h585,100,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.673870969537481,24,220,71,0,82.3757069432776,0,,,3.936088531045243
100yr_0120m_h277,100,0120,,2,GA-only-w_level_gt_switch_0.4_0.25,6.562523167789743,10,155,50,0,51.691182605931594,0,,,2.2711938980501145
10yr_0360m_h672,10,0360,,2,GA-only-w_level_gt_switch_0.4_0.25,6.673413234395532,26,235,18,0,110.34466135272228,0,,,5.343690424924716
80yr_0060m_h246,80,0060,,2,GA-only-w_level_gt_switch_0.4_0.25,6.623286586643297,10,82,40,0,33.93866088375587,0,,,1.6067349209915847
20yr_0240m_h588,20,0240,,2,GA-only-w_level_gt_switch_0.4_0.25,6.623121396180501,24,182,40,0,80.0255878980224,0,,,3.6461181950289756
