scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,GA-only-w_level_only_1_0_0_0,5.212459312790958,57,159,50,51,18.60728853527548,0,,,1.694863541983068
30yr_0060m_h214,30,0060,,2,GA-only-w_level_only_1_0_0_0,5.387736167992713,66,157,64,49,20.605947476088982,0,,,1.93451471417211
20yr_0180m_h435,20,0180,,2,GA-only-w_level_only_1_0_0_0,4.7,121,319,118,117,32.62180063846749,0,,,3.7083788050804287
50yr_0360m_h678,50,0360,,2,GA-only-w_level_only_1_0_0_0,4.7,227,570,203,207,55.06487594770446,0,,,6.244839538820088
10yr_0180m_h385,10,0180,,2,GA-only-w_level_only_1_0_0_0,4.7,160,321,110,118,27.94165268661207,0,,,3.42280735517852
20yr_1440m_h1149,20,1440,,2,GA-only-w_level_only_1_0_0_0,4.7,1132,1850,488,744,65.85948944409171,0,,,20.32022569188848
20yr_0060m_h216,20,0060,,2,GA-only-w_level_only_1_0_0_0,4.948908279138145,53,160,66,52,18.80642954147882,0,,,1.6813260789494962
10yr_0240m_h515,10,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,152,408,122,148,31.713680303103104,0,,,4.142586106900126
20yr_0120m_h366,20,0120,,2,GA-only-w_level_only_1_0_0_0,4.873818181544395,97,231,70,81,26.963264170607466,0,,,2.4723408489953727
10yr_1080m_h1061,10,1080,,2,GA-only-w_level_only_1_0_0_0,4.7,891,1433,355,565,53.29226080758741,0,,,15.349645819980651
100yr_0720m_h964,100,0720,,2,GA-only-w_level_only_1_0_0_0,4.7,514,986,301,383,76.7510282397377,0,,,10.622982028871775
100yr_0540m_h862,100,0540,,2,GA-only-w_level_only_1_0_0_0,4.7,386,791,276,294,73.36297812388017,0,,,8.028833968797699
30yr_0720m_h988,30,0720,,2,GA-only-w_level_only_1_0_0_0,4.7,555,1022,317,387,62.30864569200489,0,,,10.371328878914937
100yr_1440m_h1202,100,1440,,2,GA-only-w_level_only_1_0_0_0,4.7,1086,1909,511,739,86.3368427095821,0,,,19.626057397108525
10yr_0180m_h429,10,0180,,2,GA-only-w_level_only_1_0_0_0,4.7,152,316,117,117,27.75677161365899,0,,,3.2058815960772336
80yr_0240m_h578,80,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,139,407,157,146,48.150646562633774,0,,,4.065065856091678
80yr_1440m_h1188,80,1440,,2,GA-only-w_level_only_1_0_0_0,4.7,1173,1845,450,743,82.87175991657415,0,,,19.449743860168383
80yr_0720m_h952,80,0720,,2,GA-only-w_level_only_1_0_0_0,4.7,506,1004,289,386,72.85925027833008,0,,,10.226119758095592
100yr_0240m_h602,100,0240,,2,GA-only-w_level_only_1_0_0_0,5.209115770964766,161,408,154,132,50.861295489715836,0,,,4.054358640918508
100yr_0240m_h549,100,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,134,415,173,148,51.28909286967216,0,,,4.063787219114602
100yr_0120m_h322,100,0120,,2,GA-only-w_level_only_1_0_0_0,6.1045884216476916,88,242,101,67,38.582767999191276,0,,,2.418544212123379
100yr_0180m_h465,100,0180,,2,GA-only-w_level_only_1_0_0_0,6.005391509911037,108,323,123,98,45.83618560513249,0,,,3.2141636109445244
30yr_0240m_h619,30,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,150,412,149,148,42.09503395485477,0,,,3.99212185991928
50yr_0240m_h616,50,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,172,398,149,147,45.321289882893005,0,,,4.018992556026205
50yr_1080m_h1083,50,1080,,2,GA-only-w_level_only_1_0_0_0,4.7,832,1467,441,560,74.13586766279849,0,,,14.702227019006386
100yr_0240m_h585,100,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,180,404,159,146,50.670575077106164,0,,,4.068642792059109
100yr_0120m_h277,100,0120,,2,GA-only-w_level_only_1_0_0_0,4.954696569695511,56,249,93,77,36.49449759180093,0,,,2.432637143880129
10yr_0360m_h672,10,0360,,2,GA-only-w_level_only_1_0_0_0,4.7,263,555,179,206,39.786609600837664,0,,,5.508403972024098
80yr_0060m_h246,80,0060,,2,GA-only-w_level_only_1_0_0_0,6.126537929002003,62,161,70,45,24.98856312951241,0,,,1.5880023781210184
20yr_0240m_h588,20,0240,,2,GA-only-w_level_only_1_0_0_0,4.7,156,400,129,147,38.16134975728656,0,,,3.93744258210063
