episode,train_loss,train_reward
0,0.10050809138307445,26.606398372905957
1,0.04175176592120393,41.522243413346835
2,0.030786247095833955,47.60986815966644
3,0.025634370347786997,58.49494891757958
4,0.01592382511987292,159.08286690467017
5,0.01318384978342159,24.327396655836697
6,0.011773600781355179,91.34796735192697
7,0.012088468274718302,68.29552151908216
8,0.01166758441302756,35.994336125293586
9,0.011983195023814504,159.53507363438587
10,0.008631105106827375,60.30302975184131
11,0.012097745676171678,30.80088705827575
12,0.012028481485716745,45.44019460695573
13,0.009739698822096247,24.260444413797295
14,0.009588912545104467,200.3737168631662
15,0.008433549857447641,80.57305216230502
16,0.006499998117293659,57.815651302068666
17,0.008771998002395356,93.80219592496478
18,0.00899547398810021,47.442704134633594
19,0.009884480167953772,60.98725300108571
20,0.012498050334133122,43.85881203498982
21,0.009942526300549686,72.48913688935723
22,0.013175746271814648,52.45573492384898
23,0.008711978012846934,69.06422556583519
24,0.011897871544234604,98.75342286273407
25,0.007165100037057597,65.00672917480824
26,0.007624680612934753,65.76856548671621
27,0.009378141109034633,93.17793033868635
28,0.008826385518551756,46.332559143337036
29,0.010836613159701428,182.76304935491302
30,0.009405058853759026,193.93187374462286
31,0.008366153745002295,135.21685753635242
32,0.006904235573913443,145.33456100219152
33,0.006469439558884842,100.34602634913031
34,0.006490418199298558,128.06026029511636
35,0.005444503443588753,94.94873322660793
36,0.006470883078471725,26.79528175288879
37,0.0071551179028644515,76.65793267346598
38,0.007764315909960053,45.00035594075813
39,0.009507608435921033,45.90779649393581
40,0.009233159393015495,64.94419248087841
41,0.007586581275311552,41.12818867113593
42,0.012062487471447295,27.107441650329164
43,0.009969371254555881,38.18992004863662
44,0.01021968707209453,48.35913404553723
45,0.006959250863736211,47.079987425297965
46,0.01124616810281215,24.972789855767097
47,0.00823501706858027,58.18654808317222
48,0.014142219964770001,46.51870651433192
49,0.010638801368390276,107.72377933018582
50,0.00962154309991822,199.91975994121756
51,0.008669382885234172,199.17554303717205
52,0.007753337569676845,49.08678540391799
53,0.004224360119631706,27.751488316652075
54,0.007143413716021995,195.0841336307872
55,0.005954029164999595,24.73890442038737
56,0.00455928311119071,73.85114035871528
57,0.00458164227028327,59.637008380705865
58,0.006293975487987501,115.05788589401199
59,0.00620241465131444,161.88326068350204
60,0.005605734306556488,163.54698878331897
61,0.005544980993412586,72.75350610592531
62,0.006067718040381115,198.7506855666916
63,0.005870361122921992,102.01478331088713
64,0.006019531207255505,22.647326044690928
65,0.004844100119758965,196.77722049535754
66,0.005577238343835355,203.10120605287278
67,0.005639305883143247,192.06781004401492
68,0.005537099811337293,123.90925437040187
69,0.006755421604723848,90.23374807596254
70,0.00576136043729583,96.05931900671773
71,0.005431554120052731,110.1659932605345
72,0.005123053033081493,26.01053203800034
73,0.006698174732054423,81.33100557990399
74,0.0065778780152794675,62.58932210057726
75,0.009735663790429422,46.39512529285565
76,0.007601891479711851,30.20353653234496
77,0.00919741376118747,85.91793361754316
